sentence,profane
Magkuha kamo ug padron sa tibook nga katilingban sa mga anak sa Israel pinaagi sa ilang mga panimalay,0
Ug ang mga anak ni Ruben,0
Sa mga anak ni Simeon pinaagi sa ilang kaliwatan,0
Sa mga anak ni Gad,0
Sa mga anak ni Juda,0
Sa mga anak ni Issachar,0
Sa mga anak ni Zabulon sa ilang mga kaliwatan,0
Sa mga anak ni Jose: sa mga anak ni Ephraim,0
Sa mga anak ni Manases,0
Sa mga anak ni Benjamin,0
Sa mga anak ni Dan,0
Sa mga anak ni Aser,0
Sa mga anak ni Nephtali,0
Sa ingon niana ang mga anak sa Israel nagbuhat sumala sa tanan nga gisugo ni Jehova kang Moises; niini nagpahamutang sila pinaagi sa ilang mga bandila,0
Ug si Nadab ug si Abiu nangamatay sa atubangan ni Jehova,0
Kay ang tanang mga panganay ako man; sa adlaw sa pagpamatay ko sa tanang mga panganay didto sa yuta sa Egipto,0
Isipon mo ang anak ni Levi pinaagi sa mga balay sa ilang mga amahan pinaagi sa ilang mga panimalay: nga pagaisipon mo ang tanang mga lalake sukad sa usa pa ka bulan ang panuigon ug ngadto sa itaas.,0
Ug kini mao ang mga ngalan sa mga anak nga lalake ni Gerson,0
Ug ang mga anak nga lalake ni Coath pinaagi sa ilang mga panimalay: Si Amran,0
Ug ang mga anak nga lalake ni Merari pinaagi sa ilang mga panimalay: si Mahali,0
Kang Gerson mao ang panimalay no Libni,0
Ang mga panimalay ni Gerson magapahamutang sa ilang mga balong-balong sa likod sa tabernaculo,0
Ug kang Coath,0
Ang panimalay sa mga anak nga lalake ni Coath magapahaluna sa kiliran sa tabernaculo ngadto sa habagatan:,0
Ug ang principe sa balay sa amahan sa mga panimalay ni Coath,0
Kang Merari,0
Ug ang principe sa balay sa amahan sa mga panimalay ni Merari,0
Ang tanang mga naisip sa mga Levihanon nga giisip ni Moises ug ni Aaron,0
Ug kuhaon mo ang mga Levihanon alang kanako (ako mao si Jehova) nga salili sa tanang mga panganay sa mga anak sa Israel: ug ang kahayupan sa mga Levihanon nga salili sa tanang panganay sa kahayupan sa mga anak sa Israel.,0
Kuhaon mo ang mga Levihanon nga salili sa tanang mga panganay sa mga anak sa Israel,0
Kumuha ka ug padron sa mga anak nga lalake ni Coath sa taliwala sa mga anak nga lalake ni Levi,0
Ug sa human si Aaron ug ang iyang mga anak nga lalake makatabon sa balaang puloy-anan,0
Dili ninyo pag-ipalaglag ang banay sa mga panimalay ni Coath gikan sa taliwala sa mga Levihanon;,0
Apan kini buhaton ninyo aron sila mabuhi,0
Apan dili sila magasulod sa pagtan-aw sa balaang puloy-anan,0
Kumuha ka usab ug padron,0
Kini mao ang katungdanan sa mga panimalay ni Gerson,0
Kini mao ang pag-alagad sa mga panimalay sa mga anak nga lalake ni Gerson sa sulod sa balong-balong nga pagatiguman,0
Mahitungod sa mga anak nga lalake ni Merari,0
Kini mao ang pag-alagad sa mga panimalay sa mga anak nga lalake ni Merari,0
Ug si Moises ug si Aaron,0
Ug kadtong mga naisip kanila pinaagi sa ilang mga panimalay may duha ka libo pito ka gatus ug kalim-an.,0
Kini sila mao ang mga naisip sa mga panimalay ni Coath,0
Ug kadtong mga naisip sa mga anak nga lalake ni Gerson pinaagi sa ilang mga panimalay,0
Bisan kadtong mga naisip kanila pinaagi sa ilang mga panimalay,0
Kini sila mao ang mga naisip sa mga panimalay sa mga anak nga lalake ni Gerson,0
Ug kadtong mga naisip sa mga panimalay sa mga anak nga lalake ni Merari,0
Bisan kadtong mga naisip pinaagi sa ilang mga panimalay,0
Kini sila mao ang mga naisip sa mga panimalay sa mga anak nga lalake ni Merari,0
Kadtong tanang mga naisip sa mga Levihanon,0
Isugo mo sa mga anak sa Israel nga papahawaon nila sa campo ang tanan nga sanlahon,0
Sa tanan nga mga adlaw nga mibulag siya sa iyang kaugalingon alang kang Jehova,0
Dili pagahugawan niya ang iyang kaugalingon tungod sa iyang amahan,0
Ug ang sacerdote magahalad sa usa alang sa halad-tungod-sa-sala,0
Kay ang tanang panganay sa mga anak sa Israel,0
Ug akong gihatag ang mga Levihanon ingon sa hatag kang Aaron ug sa iyang mga anak nga lalake gikan sa taliwala sa mga anak sa Israel,0
Ug dihay ubang mga tawo nga mahugaw tungod sa lawas sa minatay ug wala sila makahimo sa pagbuhat sa pasko niadtong adlawa: ug miadto sila sa atubangan ni Moises ug sa atubangan ni Aaron niadtong adlawa.,0
Ug kadtong mga tawohana nanag-ingon kaniya: Kami mga mahugaw tungod sa lawas sa minatay; ngano man nga did-an kami sa paghalad ug halad alang kang Jehova sa iyang natudlong panahon sa taliwala sa mga anak sa Israel?,0
Isulti mo sa mga anak sa Israel,0
Samtang ang unod diha pa sa taliwala sa ilang mga ngipon,0
Ug si Aaron miingon kang Moises: Oh,0
Ayaw siya,0
Ug ang tanang mga anak sa Israel nanagbagulbol batok kang Moises,0
Tungod kay dili makahimo si Jehova sa pagpasulod niining katawohan ngadto sa yuta nga iyang gipanumpa kanila,0
Apan alang kaninyo,0
Ug ang inyong mga anak mahimong mga libud-suroy sa kamingawan sulod sa kapatan ka tuig,0
Ako,0
Bisan kadtong mga tawo nga nanagdala ug dautang taho mahatungod sa yuta,0
Unya ang Amalekahanon nanlugsong ug ang Canaanhon nga nagpuyo niadtong bukira,0
Ug ang tibook nga katilingban nagdala kaniya didto sa gawas sa campo,0
Diyutay ba lamang kini nga butang nga gidala mo kami gikan sa usa ka yuta nga nagapaagay sa gatas ug dugos,0
Kong kining mga tawohana mangamatay sa kamatayon sa tanang tawo,0
Ug mibuka ang yuta sa iyang baba ug milamoy kanila,0
Apan sa pagkaugma ang tibook nga katilingban sa mga anak sa Israel mingbagulbol batok kang Moises ug kang Aaron,0
Ug mibarog siya sa kinataliwad-an sa mga minatay ug sa mga buhi; ug ang hampak mihunong,0
Karon kadtong mga nangamatay pinaagi sa hampak may napulo ug upat ka libo ug pito ka gatus,0
Ug mibalik si Aaron ngadto kang Moises nga didto sa pultahan sa balong-balong nga pagatiguman: ug ang kamatay mihunong.,0
Ug igasulat mo ang ngalan ni Aaron sa ibabaw sa sungkod ni Levi; kay adunay usa ka sungkod alang sa tagsatagsa ka pangulo sa mga panimalay sa ilang mga amahan.,0
Ug si Jehova miingon kang Moises: Ibalik sa pagbutang ang sungkod ni Aaron sa atubangan sa pagpamatuod,0
Ang tagsatagsa nga magapahaduol,0
Ug magabantay sila sa imong sugo,0
Ug sukad karon dili magaduol ang mga anak sa Israel sa balong-balong nga pagatiguman,0
Ug magakaon kamo niini sa bisan diin nga dapit,0
Ug sa diha nga magabayaw kamo gikan sa labing maayo niini,0
Ug igahatag ninyo siya kang Eleazar nga sacerdote,0
Ug ang usa ka tawo nga mahinlo magakuha ug hisopo,0
Ug ang mga anak sa Israel,0
Ug nagpakiglalis ang katawohan kang Moises,0
Ug ngano nga gipaanhi ninyo ang katilingban ni Jehova niini nga kamingawan,0
Gamita ang sungkod,0
Ug gibakyaw ni Moises ang iyang kamot,0
Ug ang mga anak sa Israel miingon kaniya: Sa dalan magalakaw kami; ug kong makainum kami sa imong mga tubig,0
Ug huboon mo kang Aaron ang iyang mga bisti,0
Ug si Moises naghubo kang Aaron sa iyang mga bisti,0
Ug nagsulti ang katawohan batok sa Dios ug batok kang Moises: Ngano man nga gipatungas ninyo kami gikan sa Egipto,0
Ug ang katawohan gipadad-an ni Jehova ug mga bitin nga mapintas,0
Ug si Balaam miingon sa asna; Kay gitiaw-tiawan mo ako: maayo pa unta kong may espada sa akong kamot,0
Ug ang asna nakakita kanako ug mitipas siya sa atubangan ko sa nakatolo na karon; kong siya wala motipas gikan kanako,0
Kinsa ba ang makaisip sa abug ni Jacob,0
Nakita ko siya,0
Sa ingon niana mihunong ang kamatay sa mga anak sa Israel.,0
Ug kadtong mga nangamatay pinaagi sa hampak may kaluhaan ug upat ka libo.,0
Kay sila nanagpalagut kaninyo uban sa ilang mga lalang,0
Ug nahatabo sa human na ang kamatay,0
Si Ruben,0
Gikan kang Hesron,0
Kini mao ang mga panimalay sa mga Rubenhanon; ug sila nga mga naisip may kap-atan ug tolo ka libo pito ka gatus ug katloan.,0
Ug ang yuta mibuka sa iyang baba,0
Bisan pa niana,0
Ang mga anak nga lalake ni Simeon sunod sa ilang mga panimalay: kang Nemuel,0
Kang Zera,0
Kini mao ang mga panimalay sa mga Simeonhon,0
Ang mga anak nga lalake ni Gad sunod sa ilang mga panimalay: kang Zepon,0
Kang Ozni,0
Kang Arodi,0
Kini mao ang mga panimalay sa mga anak nga lalake ni Gad; sumala niadtong mga naisip kanila,0
Ang mga anak nga lalake ni Juda: si Er ug si Onan; ug si Er ug si Onan nangamatay didto sa yuta sa Canaan.,0
Ug ang mga anak nga lalake ni Juda sunod sa ilang mga panimalay mao kini: kang Sela,0
Ug ang mga anak nga lalake ni Phares mao kini: kang Hesron,0
Kini mao ang mga panimalay ni Juda sumala niadtong mga naisip kanila,0
Ang mga anak nga lalake ni Issachar sunod sa ilang mga panimalay: kang Tola,0
Kang Jasub,0
Kini mao ang mga panimalay ni Isacchar sumala niadtong mga naisip kanila,0
Ang mga anak nga lalake ni Zabulon sunod sa ilang mga panimalay: kang Sered,0
Kini mao ang mga panimalay sa mga Zabulonhon sumala niadtong mga naisip kanila,0
Ang mga anak nga lalake ni Jose sunod sa ilang mga panimalay: si Manases ug si Ephraim.,0
Ang mga anak nga lalake ni Manases: kang Machir,0
Kini mao ang mga anak nga lalake ni Galaad: kang Jezer,0
Ug sa kang Arsiel,0
Ug sa kang Semida,0
Kini mao ang mga panimalay ni Manases; ug ang mga naisip kanila may kalim-an ug duha ka libo ug pito ka gatus.,0
Kini mao ang mga anak nga lalake ni Ephraim sunod sa ilang mga panimalay: kang Suthala,0
Ug kini mao ang mga anak nga lalake ni Suthala: kang Heran,0
Kini mao ang mga panimalay sa mga anak nga lalake ni Ephraim sumala niadtong mga naisip kanila,0
Kini mao ang mga anak nga lalake ni Jose sunod sa ilang mga panimalay.,0
Ang mga anak nga lalake ni Benjamin sunod sa ilang mga panimalay: sa kang Bela,0
Sa kang Supham,0
Ug ang mga anak nga lalake ni Bela mao si Ard ug si Naaman sa kang Ard,0
Kini mao ang mga anak nga lalake ni Benjamin sunod sa ilang mga panimalay; ug sila nga mga naisip kanila,0
Kini mao ang mga anak nga lalake ni Dan sunod sa ilang mga panimalay: sa kang Suham,0
Ang tanang mga panimalay sa mga Suhamhanon,0
Ang mga anak nga lalake ni Aser sunod sa ilang mga panimalay: sa kang Imna,0
Sa mga anak nga lalake ni Beria: sa kang Heber,0
Kini mao ang mga panimalay sa mga anak nga lalake ni Aser sumala niadtong mga naisip kanila,0
Ang mga anak nga lalake ni Naphtali sunod sa ilang mga panimalay: sa kang Jaseel,0
Sa kang Jeser,0
Kini mao ang mga panimalay ni Naphtali sumala sa ilang mga panimalay; ug sila nga mga naisip kanila,0
Ug kini mao ang mga naisip sa mga Levihanon sunod sa ilang mga panimalay: sa kang Gerson,0
Kini mao ang mga panimalay ni Levi: ang panimalay sa mga Levihanon,0
Ug si Nadab ug si Abiu nangamatay,0
Kay si Jehova miingon mahitungod kanila: Sila sa pagkamatuod gayud mangamatay sa kamingawan. Ug walay nahabilin nga usa ka tawo kanila,0
Unya miduol ang mga anak nga babaye ni Salphaad ang anak nga lalake ni Hepher,0
Ngano bang pagakuhaon ang ngalan sa among amahan gikan sa taliwala sa iyang panimalay,0
Ug sa mga anak sa Israel magasulti ka,0
Ug kong ang iyang amahan walay kaigsoonan nga lalake,0
Buhaton mo ang panimalus sa mga anak sa Israel mahatungod sa mga Madianhon; sa human niini igatipon ka ngadto sa imong katawohan.,0
Ug si Moises misulti sa katawohan,0
Ug nakiggubat sila batok sa Madian,0
Ug mahatungod sa katunga nga alang sa mga anak sa Israel magakuha ka ug usa sa matag-kalim-an sa mga tawo,0
Karon ang mga anak ni Ruben ug ang mga anak ni Gad may usa ka hilabihan ka dakung panon sa kahayupan: ug sa diha nga nakita nila ang yuta sa Jazer,0
Ang yuta nga gihampak ni Jehova sa atubangan sa katilingban sa Israel,0
Ug sila nanagpanuol kaniya,0
Ang among mga kabataan,0
Busa si Moises naghatag ug sugo kang Eleazar ang sacerdote,0
Samtang ang mga Egiptohanon nanaglubong sa tanan nilang mga panganay,0
Ug si Aaron ang sacerdote mitungas ngadto sa bukid sa Hor tungod sa sugo ni Jehova,0
Ug si Aaron may usa ka gatus ug kaluhaan ug tolo ka tuig ang panuigon sa iyang pagkamatay didto sa bukid sa Hor.,0
Ug kamo magapanunod sa yuta pinaagi sa pagpapalad sumala sa inyong mga panimalay; sa may daghan igahatag mo ang labing daku nga panulondon,0
Ug niining mga kalungsoran magapuyo sila; ug ang ilang mga kaumahan mahimong alang sa ilang kahayupan,0
Ug ang mga kalungsoran nga inyong igahatag ngadto sa mga Levihanon,0
Nan magatudlo kamo ug mga kalungsoran nga mahimong mga lungsod nga dalangpanan alang kaninyo,0
Ug ang mga kalungsoran mamahimo alang kaninyo nga dalangpanan gikan sa magpapanimalus,0
Alang sa mga anak sa Israel,0
Apan kong siya makasamad kaniya pinaagi sa usa ka galamiton nga puthaw,0
Ug kong siya makasamad kaniya pinaagi sa usa ka bato nga diha sa iyang kamot,0
O kong siya makasamad kaniya uban sa usa ka hinagiban,0
Ug kong siya makatukmod kaniya tungod sa pagdumot,0
Kun tungod sa pagdumot siya makasamad kaniya pinaagi sa iyang kamot,0
Kun pinaagi sa bisan unsang bato,0
Unya ang katilingban magahukom sa taliwala sa nakasamad ug sa magapanimalus sa dugo sumala niining mga tulomanon;,0
Ug ang katilingban magaluwas sa mamumuno gikan sa kamot sa magapanimalus sa dugo,0
Ug ang magpapanimalus sa dugo makakaplag kaniya didto sa gawas sa utlanan sa iyang lungsod nga dalangpanan,0
Tungod kay siya nga mamumuno magapabilin man gayud unta sa sulod sa lungsod nga iyang dalangpanan hangtud sa kamatayon sa labawng sacerdote: apan tapus sa kamatayon sa labawng sacerdote ang mamumuno mopauli ngadto sa yuta nga iyang kaugalingon.,0
Labut pa dili kamo magdawat ug lukat alang sa kinabuhi sa usa ka mamumuno,0
Ug dili kamo magdawat ug lukat alang kaniya nga midangop ngadto sa iyang lungsod nga dalangpanan,0
Ug ang mga pangulo sa mga kabalayan sa mga amahan sa panimalay sa mga anak ni Galaad,0
Mao kini ang butang nga gisugo ni Jehova mahitungod sa mga anak nga babaye ni Salpaad,0
Ug ang tagsatagsa ka anak nga babaye,0
Sila nangaminyo ngadto sa mga panimalay sa mga anak nga lalake ni Manases ang anak nga lalake ni Jose; ug ang ilang panulondon nagapabilin diha sa banay sa panimalay sa ilang amahan.,0
Kini mao ang mga pulong nga gisulti ni Moises sa tibook Israel sa unahan sa Jordan didto sa kamingawan,0
Busa nahitabo nga,0
Kondili ang kahayupan lamang ang atong gikuha alang sa atong kaugalingon,0
Busa si Jehova nga atong Dios nagtugyan usab kang Og,0
Apan gikuha ta alang kanato ang tanan nga kahayupan ug ang mga inagaw sa mga kalungsoran.,0
Apan ang inyong mga asawa,0
Apan kinahanglan nga ako magapakamatay niining yutaa; dili ako motabok ngadto sa Jordan: apan kamo motabok ug magapanag-iya kamo niadtong maayong yuta.,0
Tawgon ko ang langit ug ang yuta aron sa pagsaksi batok kaninyo niining adlawa,0
Apan ang ikapito ka adlaw,0
Busa karon ngano nga mangamatay kita? Kay kining dakung kalayo magaut-ut kanato; kong magabalik kita sa pagpatalinghug pa sa tingog ni Jehova nga atong Dios,0
Mabulahan ikaw labi kay sa tanan nga mga katawohan; walay lalake bisan babaye nga apuli sa taliwala ninyo,0
Tingali lamang unya ang yuta diin kami imong gikuha,0
Ug kong unsa ang gibuhat niya kang Dathan ug kang Abiram,0
Ug didto magakaon kamo sa atubangan ni Jehova nga inyong Dios,0
Kong may motindog sa taliwala mo nga usa ka manalagna,0
Sa walay duhaduha pagapatyon mo gayud sa sulab sa pinuti ang mga pumoluyo niadtong ciudara,0
Kamo mao ang mga anak ni Jehova nga inyong Dios,0
Ug ang baboy,0
Ug igahatag mo ang salapi alang sa bisan unsa nga gitinguha sa imong kalag,0
Unya ikaw magakuha ug usa ka hilihod,0
Magakaon ka niini sa atubangan ni Jehova nga imong Dios sa tuigtuig,0
Unya pagadad-on mo kanang lalake kun kanang babaye,0
Tungod sa pulong sa duruha ka mga saksi,0
Kong may moabut nga butang nga malisud kanimo sa paghukom,0
Ug ang tawo nga palabilabihon,0
Kun magwiwili,0
Sumala sa tanan nga imong gipangayo kang Jehova nga imong Dios sa Horeb sa sadlaw sa pagkatigum,0
Apan ang manalagna nga magapangahas pagsulti ug pulong sa akong ngalan,0
Mag-andam ka alang kanimo sa dalan; ug pagabahinon mo sa totolo ka bahin ang mga utlanan sa imong yuta nga ipapanunod kanimo ni Jehova nga imong Dios,0
Maingon nga kong usa ka tawo moadto sa lasang uban sa iyang isigkatawo sa pagputol ug sugnod,0
Apan kong adunay tawo nga magadumot sa iyang isigkatawo,0
Unya ang mga anciano sa iyang ciudad magasugo ug magapakuha kaniya gikan didto,0
Ug ang mga punoan sa mga sundalo magasulti sa katawohan nga magaingon: Kinsa bang tawohana ang nakatukod ug balay nga bag-o,0
Kinsa ba ang nakatanum ug usa ka parasan ug wala makapahimulos sa bunga niini? Palakta siya ug papaulia sa iyang balay,0
Ug kinsa ba ang nakapakasal sa usa ka babaye,0
Apan ang mga babaye,0
Unya ang imong mga anciano ug ang imong mga maghuhukom manggula,0
Ug ang tanan nga mga tawo sa iyang ciudad magabuno kaniya ug mga bato,0
Ug kong may tawo nga makasala ug usa ka sala nga angay sa kamatayon,0
Unya pagadad-on nila ang batan-on nga babaye ngadto sa pultahan sa balay sa iyang amahan,0
Kong may tawo nga hidakpan nga mihigda ipon sa usa ka babaye nga minyo sa usa ka bana,0
Nan pagadad-on ninyo silang duruha sa pultahan niadtong lungsora,0
Apan kong ang tawo makakaplag didto sa kapatagan ug usa ka batan-on nga babaye nga kaslonon,0
Apan sa batan-on nga babaye wala ka ing pagabuhaton: walay sayup ang batan-on nga babaye nga angay sa kamatayon: kay ingon nga may tawo nga magatindog batok sa iyang isigkatawo,0
Ug kong ang ulahi nga bana masilag kaniya,0
Kong may tawo nga hikaplagan nga mangawat sa bisan kinsa sa iyang igsoon sa mga anak sa Israel,0
Kong ang mga managsoon magatingub sa pagpuyo,0
Ug mahitabo nga ang panganay nga lalake nga igapanganak niya,0
Unya ang mga anciano sa iyang lungsod magapaanha kaniya,0
Ako wala makakaon niini sa akong pagbangutan,0
Ug si Jehova magapadaghan uyamut kanimo sa mga butang nga maayo,0
Si Jehova magahimo nga magapabilin kanimo ang kamatay hangtud nga malaglag ka sa yuta nga imong pagaadtoan aron sa pagpanag-iya niini.,0
Ug ang imong minatay mahimong kalan-on sa tanang mga langgam sa mga langit,0
Si Jehova magahampak kanimo sa pagkabuang,1
Sa ingon niana mabuang ka tungod sa talan-awon nga makita mo sa imong mga mata.,1
Ug magakaon sa bunga sa imong kahayupan,0
Unya pagahimoon ni Jehova nga makapatingala gayud ang imong mga kamatay,0
Tingali unya sa taliwala ninyo adunay lalake,0
Ug si Jehova nga imong Dios magapadagaya sa tanan nga buhat sa imong mga kamot,0
Tan-awa,0
Gisangpit ko ang langit ug yuta sa pagsaksi batok kaninyo niining adlawa,0
Ug si Jehova miingon kang Moises: Ania karon,0
Kay naila ko ang imong pagsuki,0
Kay nahibalo ako nga sa human sa akong kamatayon magahugaw kamo sa hilabihan gayud sa inyong kaugalingon,0
Mao ba kini ang igabayad ninyo kang Jehova,0
Sila nanagpaabugho kanako tungod sa dili Dios; Nanagpasuko sila kanako tungod sa ilang mga parayeg; Ug dasigon ko sila sa pagpangabugho niadtong dili katawohan,0
Ako ang panimalus,0
Tan-awa ninyo,0
Kong pagabairon ko ang akong masulaw nga espada,0
Pagahubgon ko sa dugo ang akong mga udyong,0
Magakalipay kamo,0
Ug mao kini ang panalangin nga gipanalangin ni Moises,0
Busa si Moises,0
Ug si Moises may panuigon nga usa ka gatus ug kaluhaan ka tuig sa pagkamatay niya. Ang iyang mga mata wala gayud mongitngit,0
Karon nahitabo sa tapus ang kamatayon ni Moises,0
Si Moises,0
Ang inyong mga asawa,0
Ug nga inyong luwason nga buhi ang akong amahan,0
Ug sugoon mo ang mga sacerdote nga nanagyayong sa arca sa tugon sa pag-ingon: Kong mahiabut kamo sa daplin sa mga tubig sa Jordan,0
Mao kini ang hinungdan nga si Josue nagcircuncidar: ang tanang mga tawo nga nanggula gikan sa Egipto,0
Busa ugma sa buntag kamo pagadad-on sumala sa inyong mga banay: ug mamao nga ang banay nga pagakuhaon ni Jehova moduol sumala sa ilang panimalay; ug ang panimalay nga pagakuhaon ni Jehova moduol sumala sa iyang sulod-balay; ug ang sulod-balay nga pagakuhaon sumala sa tinagsa ka tawo.,0
Ug iyang gipaduo ang panimalay ni Juda; ug iyang gikuha ang panimalay sa mga Zerahanon: ug gipaduol niya ang tagsatagsa ka tawo sa panimalay sa mga Zerahanon; ug si Zabdi maoy gikuha.,0
Ug unya sa pagkakita ni Josue ug sa tibook Israel nga ang mga nagbanhig nakaagaw na sa ciudad,0
Ug sila gigubot ni Jehova diha sa atubangan sa Israel,0
Ug nahatabo,0
Ug unya gitigbas sila ni Josue,0
Ug nakuha ni Josue ang Maceda niadtong adlawa,0
Ug unya si Horam,0
Ug sila gitugyan ni Jehova sa kamot sa Israel,0
Sukad sa bukid sa Halac nga nagapadulong ngadto sa Seir,0
Ug si Moises naghatag sa banay sa mga anak ni Ruben sumala sa ilang mga panimalay.,0
Si Balaam usab ang anak nga lalake ni Beor,0
Ug ang utlanan sa mga anak ni Ruben mao ang Jordan,0
Ug si Moises naghatag sa banay ni Gad,0
