pos_tagged,label
/DANGAN|CCB /TINAWAN|VBOF /MAN|RBI /NIYA|PRS /AN|DTC saiyang|JJD/CCP /AGOM|FW /ASIN|NNC kuminakan|VBTR/VBAF /MAN|RBI /INI|FW,0
/PAKATAPOS|RBD nindang|RBD/CCP /MAGKAKAN|VBW /NAGKAIGWA|VBTS /SINDA|FW /NIN|FW /PAKASABOT|FW /ASIN|NNC /NAARAMAN|CCB /NINDA|FW /SINDA|FW /HUBA|FW /KAYA|CCR /NAGTAHI|VBTS /SINDA|FW /NIN|FW /DAHON|NNC /KAN|NNC /HIGERA|CCT /DANGAN|NNC /GINIBO|NNC /NINDA|NNC /INING|NNC /PANTAHOB|NNC /SAINDANG|NNC /HAWAK|NNC,0
/NADANGOG|VBTR /TAKA|FW /TATAMNAN|FW /NATAKOT|VBTS /KAYA|CCR /NAGTAGO|VBTS /HULI|RBW /TA|NNC /HUBA|NNC,0
/TANO|FW /TA|FW /GINIBO|FW /INI|FW,0
/DINAYA|VBTS /KAN|RBW /HALAS|NNC /KAYA|CCR /NAGKAKAN|VBTR,0
/DADAGDAGAN|VBTF /AN|DTC /KULOG|NNC /TITIOSON|NNC /SAIMONG|NNC /PAGBADOS|NNC /ASIN|NNC /PAGAKI|NNC /ALAGAD|NNC /DAI|NNC /MAWAWARA|VBW /AN|DTC saimong|JJD/CCP /PAGMAWOT|NNC /PARA|CCT saimong|JJD/CCP /AGOM|FW /ASIN|NNC /AN|DTC saimong|JJD/CCP /PAGKUKUYOGON|NNC,0
/HULI|RBW /TA|CDB /DINANGOG|VBOF /AN|DTC saimong|JJD/CCP /AGOM|FW /ASIN|NNC /NAGKAKAN|VBTS /KA|PRS kan|PRSP/CCP /BUNGA|NNC /DAI|CCT /SAIMO|NNC /IPINAPAKAKAN|VBTR /ISINUSUMPA|VBTR /AN|DTC /DAGA|NNC /HULI|RBW /SAIMO|NNC /KAIPUHAN|CCB maglapigot|VBTF/VBAF /KA|PRS /PAGTRABAHO|NNC /BILOG|JJD mong|PRS/CCP /BUHAY|NNC tanganing|VBOF/CCP magkaigwa|VBAF/CCP /KA|PRS /NIN|FW /PAGKAKAN|NNC,0
/MATALUBO|JJD /DAGA|NNC /AN|DTC /DOOT|NNC /SAKA|CCA /TONOK|NNC /ASIN|NNC /MAPIPIRITAN|VBW kang|PRS/CCP /MAGKAKAN|VBW /NIN|FW /TINANOM|FW /KADLAGAN|NNC,0
/NGUNYAN|VBTS /AROG|FW /SATUYA|FW /AN|DTC /TAWO|NNC /ARAM|NNC /NIYA|PRS /AN|DTC marahay|PRI/CCP /ASIN|NNC /AN|DTC /MARAOT|FW /KAIPUHAN|FW /DAI|FW /MAKAKAKAN|VBTF kan|PRSP/CCP /BUNGA|NNC /KAN|RBW /KAHOY|NNC /NAGTATAO|VBTR /NIN|FW /BUHAY|NNC /ASIN|NNC /MABUHAY|VBW /SAGKOD|RBW /LAMANG|RBI,0
/KUN|FW /MAGTANOM|FW /KA|PRS /MAYO|JJD kang|PRS/CCP /AANIHON|VBTF /IKA|JJN /MAGIGIN|VBTF sarong|NNC/CCP /PARADULAG|JJD /ASIN|NNC sarong|NNC/CCP /LAGALAG|JJD /KINABAN|VBOF,0
/PAPARAON|RBW /INING|NNC /TAWO|CCB sakong|JJD/CCP linalang|NNC/CCP /ASIN|NNC /AN|DTC /HAYOP|NNC /PATIN|JJD /AN|DTC /GAMGAM|FW /HULI|RBW /TA|NNCA /NAGBABASOL|VBTR /KUN|FW /TADAW|FW /TA|FW /GINIBO|FW /PA|RBI /SINDA|NNC,0
/NAGPADAGOS|VBTS /PAGIBABA|VBW /AN|DTC /TUBIG|NNC /KAYA|CCR /ENOT|FW /ALDAW|FW /KAN|FW ikasampolong|JJN/CCP /BULAN|NNC nahiling|VBTS/CCP /AN|DTC /ALITOKTOK|NNC /KAN|RBW /KABUKIDAN|NNC,0
pagkabanggi|RBD/CCP /NAGBALIK|VBTS /SAIYA|NNC /AN|DTC /SALAMPATI|NNC /DARANG|CCT bagong|JJD/CCP /DAHON|NNC /NIN|FW /OLIBA|FW saiyang|NNC/CCP /TUKA|NNC,0
/ILUWAS|VBOF /MAN|RBI /NINDO|RBM /AN|DTC /GAMGAM|NNC /ASIN|NNC /HAYOP|NNC /TANGANING|JJD /MAGDAKUL|RBW /DANGAN|NNC /MAGLAKOP|VBAF /SINDA|JJN /BILOG|JJD /DAGA|NNC,0
/DANGAN|CCB grupogrupong|NNC/CCP /NAGRULUWAS|VBTR /MAN|RBI /ARKA|NNCA /AN|DTC /GABOS|NNC /HAYOP|NNC /ASIN|NNC /GAMGAM|FW /SOSOG|FW /MANLAENLAEN|FW /KLASE|NNC /NINDA|NNC,0
/SAGKOD|NNC /YAON|RBW /PA|RBI /AN|DTC /KINABAN|FW /MAGKAKAIGWA|FW /NIN|FW /PANAHON|NNC /NIN|FW /PAGTANOM|FW /ASIN|NNC /PAGANI|NNC /NIN|FW /LIPOT|FW /ASIN|NNC /INIT|NNC /NIN|FW /TIGINIT|FW /ASIN|NNC /TIGURAN|VBOF /NIN|FW /ALDAW|FW /ASIN|NNC /BANGGI|NNC,0
/ITATAO|VBTF /SAINDO|NNC /BILANG|CCT /KAKANON|VBTF /AN|DTC lambang|JJD/CCP linalang|NNC/CCP /BUHAY|NNC /KAIBA|JJD /AN|DTC berdeng|JJD/CCP /TINANOM|FW /ITINATAO|FW /SAINDO|FW /AN|DTC /GABOS|NNC,0
/NAGTUTUBOD|VBTR /KA|PRS /BAYA|PRS tawong|NNC/CCP /LIPOD|NNC,0
/KAYA|CCR daeng|NNC/CCP nahihiling|VBTR/CCP /KAN|NNC /SATONG|NNC /MATA|NNC,0
/MALA|JJD igwa|JJN/CCP daang|NNC/CCP /NAHIHILING|VBTR /HIGOD|NNC,0
/UGARING|FW /DAI|FW /MAN|FW akong|PRS/CCP /NAKAKASABATAN|VBTR,0
/NAGTUTUBOD|VBTR /KA|PRS /BAYA|PRS /ISTORYA|NNC /KAN|RBW /IBA|PRI,0
/MANUNGOD|FW /KAPRE|FW /ASWANG|FW /TIKBALANG|NNC,0
/MAKANGALAS|VBW /MAN|RBI /AN|DTC /BAGAY|NNC /AN|DTC,0
/TUNAY|RBT /AN|DTC /UTIKUTIK|NNC /MAN|RBI,0
/PERO|CCT /MATUBOD|VBW /KA|PRS /SABIHON|VBOF /UNING|FW /TIGTATAGO|FW,0
/BAKO|VBS /INI|FW /HUNAHUNA|FW /LALO|JJCC /BAKO|RBM /INI|FW /KURUKARWAR|FW,0
ipapahiling|VBTR/CCP /IMO|RBD /AN|DTC sakong|JJD/CCP /NAMAMATI|VBTR,0
/PAG|CCR /MAHILING|FW /MAGTUBOD|FW /KA|PRS,0
/DAI|FW /NAKAHIRO|VBTS /KAN|CCB nag|PRSP/CCP /TABITABI|NNC,0
/KAYA|CCR /NAIGO|VBTS /KAN|RBW nahiling|VBTS/CCP takang|NNC/CCP /BIYO|NNC,0
/MAS|JJCC /KAYA|CCR /MAKAHILING|VBW /NING|FW /MALIGNO|NNC,0
/KAYSA|JJC /MAHILING|JJD kang|PRS/CCP /KAIBA|PRI kang|PRS/CCP /IBA|PRI,0
/MARI|RBM pinagluto|VBTR/VBRF /TA|NNCA /KA|PRS,0
igwang|VBOF/CCP /LAING|FW /SILING|FW /LABYU|FW,0
/LILIBUTON|FW /NIYATONG|FW /DUWA|FW /AN|DTC /KABIKOLAN|NNC,0
/GARO|RBM /KA|PRS /MAYON|NNC /MAGAYON|VBW,0
daing|JJD/CCP ibang|PRI/CCP /MUMUYAHON|FW /KUNDI|CCT /IKA|JJN,0
/SAGKOD|CCB /PA|RBI /MAN|RBI /KITA|NNC maggurang|VBW/CCP,0
daing|JJD/CCP ibang|PRI/CCP /PAPADABAON|VBTF /PA|RBI /KUNDI|CCT /IKA|JJN,0
/KUMUSTA|VBAF /PAHINGALO|RBD /MARABASON|JJD /KITA|NNC,0
/BINAKALAN|VBTR /TA|JJN kang|PRS/CCP /PILI|JJD /NUT|FW /ASIN|NNC,0
/NAPAUGMA|VBTS /TA|NNC kang|PRS/CCP /MARAY|NNC,0
/INI|FW /PA|FW /LAN|FW /NGUNYAN|FW /AN|DTC /KAYA|CCR kong|PRS/CCP /GIBUHON|NNC,0
/PANO|RBQ /PA|RBI /KAYA|CCR /KUN|NNC /SABIHON|NNC,0
/DAI|FW /TAKA|FW /MAN|FW /WAWARAON|FW,0
/TA|NNCA /DAI|FW /IMONG|FW /MABAYA|NNC,0
/SABAY|RBD niyatong|RBD/CCP /HAHAMPANGON|VBTF /AN|DTC nakaabang|VBTS/CCP /PILIGRO|NNC,0
/DULAGAN|VBTF /TA|NNCA /AN|DTC /MARIBUKON|FW /KINABAN|FW,0
/DAWA|FW /ABUTON|FW /PA|RBI /KITA|NNC /NIN|FW /KADIPISILAN|NNC,0
/DAI|FW /NANGGAD|RBD /IKA|JJN /BUBUTASAN|NNC,0
/PWEDE|VBS /NGANI|FW /INI|FW /LALAYUGON|FW,0
/TUNGAG|FW /TUNGAGON|FW /PA|RBI /MAN|RBI /INI|FW /KUYA|NNC /LAPA|NNC /KAUYAM|NNC,1
/NAZALLYY|VBTS /GT|FW /MATARAY|JJD /GT|NNCA /NAPANSIN|VBTS /AGAD|RBW /CHEEKS|FW /GT|FW /ARTEHON|FW /GT|FW /TUNGAGTUNGAGON|FW /HAHAHA|FW,1
/TIAN|FW /AMO|FW /KADANGAGAN|FW /BWAY|FW /NINANYA|FW /IMBIS|CCT /DIDI|RBF /PA|RBI /MAALI|JJD /NANAMAN|VBTS akong|PRS/CCP /ATAB|NNC,1
/ALLENLYKAJOY|FW /KADANGAGAN|FW /BAYA|FW /DAI|FW /TIG|FW /ISIP|NNC /PWEDE|RBT /MANGYARE|FW /SAIYA|NNC,1
/HINDUTIN|VBOF /HAHAHA|FW /PARUTON|FW /LINTIAN|FW,1
/PARANG|CCT /AKALA|VBS /GALING|RBL /GALING|RBL /BA|RBI /NAGAWA|VBTS /NINDO|CCT kamong|JJD/CCP /GABOS|FW /BIREKOLANONG|FW /POLITICIAN|FW /START|FW /KAMO|FW /KAY|DTP /LENI|FW /LAGMAN|FW /IKA|JJN /TRILLANES|FW /D|PMS /MAYO|JJD /NGANI|FW kamong|NNC/CCP naitabang|VBTS/CCP /AGRI|FW /MARAY|FW /PA|RBI /D|PMS /NAPAGIBO|VBTS /AIRPORT|FW /ALBAY|FW /DAE|FW /KAMO|FW /NASUSUPOG|FW /PIRMI|FW kamong|JJD/CCP /KONTRA|NNC /PARUTON|NNC,1
/PARUTON|FW /ALECO|FW /WARA|FW talagang|RBT/CCP /PAGASA|NNC /BURAY|NNC /NI|DTP /AMA|NNC /NYA|PRS,1
/MASIRAMON|VBTF kang|PRS/CCP /PALAGATAKON|RBL /KI|FW /PAIRAROM|FW,1
/ARAM|FW /MISTER|FW /PATALON|FW /BOBONG|FW /PABIBO|NNC,1
/ARAM|FW /MO|PRS /SU|FW /WORD|FW /NA|CCP /RESPETO|NNC /NAGPAPATAL|VBTR /PATALAN|RBD /KALANG|RBW /TALAGA|RBT,1
/SARUI|JJD /PA|RBI /INING|NNC /KULAPOS|NNC /INI|FW /OH|FW,1
/GIGIBUHON|VBTR kang|PRS/CCP inasal|VBTS/VBOF /PATAL|FW /BOBO|FW,1
/PAKALAYUHI|RBD /NINDO|JJD /INING|NNC /PATAL|RBD /INI|FW /OH|FW,1
/IKA|JJN /MADESISYON|VBW kang|PRS/CCP /BUHAY|NNC /SAEN|NNC /GUSTO|VBS /MAPADUMAN|VBW /PALPAL|NNC,1
/ARAM|RBD /TAMA|RBT /BUDA|NNC /SALA|NNC /KA|PRS /PATAL|JJD /PARA|CCT /DAE|RBS /AN|DTC /MAARAMAN|NNC,1
/YAON|RBW /KA|PRS /DGDI|RBF /TA|NNCA /PATAL|FW /KA|PRS /PUNDIHAN|VBOF /NINDO|VBTS kang|PRS/CCP /KALOKOHAN|NNC /NINDONG|VBTS /AN|DTC,1
/IMPYERNO|NNC /APOD|FW /DGDI|FW /ANG|DTC harong|NNC/CCP kang|PRS/CCP /NAGPINATAL|VBTR,1
/YUP|FW /TIGBAK|FW /KANA|FW /PATAL|FW,1
/BUGAY|FW /GARE|FW /TIG|FW /IRINITAN|FW /KANA|FW /JAN|FW,1
/PINTURAHAN|JJN /BILOG|JJD impyernong|NNC/CCP /PATAL|JJD /KA|PRS,1
/JUAN|FW /DAENG|FW /KULDAS|FW /NAGADAN|VBTS /KATANGAHAN|NNC,1
/DAE|FW /KAPA|FW /BURAT|FW /BUHAY|NNC /KAPA|NNC /KUTANG|NNC /KULAPOS|NNC /KA|PRS /MASIMBAG|VBW /KAPA|NNC,1
/TARANTADO|JJD /KA|PRS /DAE|FW /PAG|CCR /PARA|CCT /PILISOPOHON|FW /DGDI|FW /TA|FW /SUKIKION|FW /TAKA|NNC,1
/APOD|RBR lalaking|NNC/CCP /AROG|FW /PALPAL|FW,1
/NEXT|FW /TIME|FW /PADARHAN|FW /MAN|FW akong|PRS/CCP /MARAY|FW /MARAY|FW /BURAYNINANIYANG|FW /PINAPADARA|VBTR /SAKUYA|NNC /HAMAG|NNC,1
/TIAN|RBM /MAN|RBI /PINAPADARA|VBTR /KAINI|FW /SAKUYA|FW /MAS|JJCC /REJECT|JJD /PA|RBI /REJECT|NNC,1
/BUGAY|FW /HALAT|FW /PADI|FW /MAPAARAM|FW /MUNA|RBI /BATA|JJD /PADE|NNC,1
/BURAY|FW /NAMAN|RBI /MAGPAPAARAM|VBW /PA|RBI /DAE|RBS /KANA|JJCC /MAGPAARAM|VBAF /KAMI|PRP /NGANI|FW /DAE|FW /MAN|FW /NAG|FW /PAARAM|FW,1
/BUGAY|FW /ATCHAN|FW /NGANI|FW /IYANG|FW /SELPON|FW /IYAN|PRO nag|PRSP/CCP /IIRINUMAN|VBTF /PWERTI|FW /SELPON|FW,1
/TIAN|FW /MAN|FW /GARO|FW /MAN|FW /INI|FW /BAKLA|NNC /MAGAYON|VBW /INI|FW /PADI|FW,1
/BUGAY|CCT /DAE|FW /PADI|FW /MA|CCP /PULI|FW /PADE|FW /TA|FW /BATA|NNC /NAGHAHALAT|VBTR /DUMAN|VBAF,1
/BUGAY|FW /ULAYAN|FW /KAMI|PRP /PADI|RBF kang|PRS/CCP /BATA|NNC /PADI|NNC /HANGGANG|RBW /ALA|NNC /UNA|CDB,1
/READY|FW /PUTANGINA|FW /DUMAN|FW /KA|PRS /MUNA|RBI,1
/BADILON|NNC takang|NNC/CCP /HAYOP|NNC /KA|PRS /DUMAN|PRI,1
/BUGAY|FW /SARO|FW /PA|RBI /IYAN|PRO /GRABE|FW /PATOS|FW /GANG|FW /IYAN|PRO,1
/BUGAY|CCT /MALALA|VBW /YANG|PRO /MUKBANGERS|FW /IYAN|PRO,1
/TIAN|RBM /MAN|RBI /TA|NNCA /NAKIFIESTA|VBTR /AN|DTC /JOLLIBEE|FW /TSKA|NNC /MCDO|NNC,1
/HMM|FW /HAROT|FW /HALOY|FW /URULIAN|FW,1
/BUGAY|FW /SWEEPERS|FW /KA|PRS /OWRIGHT|FW,1
/LAMPASO|NNC /BAGA|NNC /INI|FW /CLASSROOM|FW /HA|FW /DIPUNGAL|FW,1
/BUGAY|FW /PASS|FW /MUNA|RBI /PADIMINASIBA|VBW /PA|RBI /BASOG|JJD /PA|RBI,1
/IYO|PRSP /AN|DTC /TUBIG|NNC /LININANIYA|NNC /HUNA|FW /SU|FW kastang|PRI/CCP /MINERAL|NNC,1
/HAROT|FW /NGUNGUON|FW /AN|DTC /DGDI|NNC,1
/DAE|FW /HAROT|FW /MO|PRS /PABAKALAN|RBL /KITA|NNC kang|PRS/CCP /PAGKA|NNC durudakulang|VBTRVBAF/CCP /TUBIG|NNC,1
/BUGAY|CCT /IKA|JJN /IKA|JJN /PINAKA|JJCS /MAURAG|VBW /DIYAN|PRL,1
/BUGAY|FW /OVER|FW /THE|FW /BAKOD|NNC /MAN|RBI /GIRARAY|VBOF /PAGPALUWAS|NNC,1
/BUGAY|FW /PAREHO|JJC /KITA|NNC nag|PRSP/CCP /BAGO|RBW /NAMAN|RBI,1
/KAPUON|NNC /PUON|NNC /PA|RBI kang|PRS/CCP /KLASE|NNC /MAPAKICKOUT|VBW /TULOS|FW /HAMAGAN|FW /INI|FW,1
/REALTALKON|FW /TAKA|FW /BUGAY|FW /BAGO|RBW /KANA|NNC /MAN|RBI /KA|PRS /NAMAN|RBI,1
/BOY|FW /DAE|FW /MAKATUBOD|FW /NAKAPASA|VBTS /BUGAY|FW /KADAKOL|FW akong|PRS/CCP nag|PRSP/CCP /KARILINGAWAN|NNC /NIREVIEW|NNC,1
/HUNA|FW /PORKE|FW /CLOSE|FW /KITA|NNC /IPAPASAR|FW /TAKA|FW /HUNA|FW /MADADARA|FW /AN|DTC kang|PRS/CCP /PAGIGING|VBTR /CLOSE|FW /TAKUNG|FW /PATAL|FW /KA|PRS /PATAL|FW /KA|PRS /LUWAS|FW /JAN|FW,1
/BUGAYMAURAG|VBTR /INI|FW /PADI|FW /SAIN|FW /INI|FW /BINAKAL|NNC,1
/NAGSUWAY|VBTR /BAGA|NNC /KAMI|PRP /NI|DTP /JENNIFER|FW /BUGAY|FW /BADTRIP|FW /LAMANG|RBI,0
/BUGAY|CCT sayang|NNC/CCP /SU|FW /IBAHAN|FW /MI|NNCA /PADE|FW /HALUYON|FW kaming|PRP/CCP nag|PRSP/CCP /IBAHAN|VBOF tinao|VBTS/VBOF /SAIYA|NNC /GABOS|NNC,1
/HABO|RBM /MAKADANGOG|VBW /KAAN|CCB /BRAD|FW /MAKULOG|JJD /PAYO|NNC /AN|DTC /HAYOP|NNC,1
/LININANIYA|VBTR /MAKATARAM|VBW /KA|PRS /KALA|NNC /MAN|RBI /TALAGA|RBT /ARAM|FW /KA|PRS /RELATIONSHIP|VBTR,1
/TARANTADO|JJD /KA|PRS /HAIKA|FW /NAG|FW /AROG|FW /KAAN|CCB /DGDI|FW /SAKO|FW /BALWARTE|NNC,1
/MAN|RBI /TA|NNCA /PAIMBALSAMO|FW /NAHILING|FW /NAGTATARAM|VBTR /PA|RBI akong|PRS/CCP /PATAL|FW /KA|PRS /MAN|RBI,1
/BINABAWASAN|VBTR /RELIEF|FW /PARA|CCT pobreng|NNC/CCP taodemonyong|NNC/CCP /DEMONYO|JJD /TALAGA|RBT /AROG|FW /KAINI|FW /IGHAHANAP|FW /MI|NNCA,1
/TIAN|FW /MAN|FW /MAYO|NNC /MAN|RBI /PROBLEMA|NNC /SIGI|JJD /PADI|RBF /PALAUGAN|NNC,1
tarantadong|JJD/CCP /INI|FW /MAKIKIFIESTA|FW /NGANI|FW /GUSTO|VBS /DARAHON|FW /GABOS|FW,1
/NGUNYAN|VBTS /PA|RBI /NGANI|RBI /BATA|JJD /PA|RBI /KAMO|JJD /DAE|FW /KANA|FW /MAKAPAARAM|FW /MAPAARAM|FW /SAIMO|FW /LINTIAN|FW,1
/INI|FW /SAME|FW /EFFECT|FW kaitong|JJD/CCP /SARO|NNC /PAG|CCR /IGWA|VBOF kang|PRS/CCP /VIRUS|FW /PWEDE|RBT /ILAAG|VBOL /MATA|NNC /PARA|CCT /GARU|VBOF /KA|PRS /TANGA|JJD,1
/PAKI|NNC /BAN|NNC /IYAN|PRO /TA|NNCA /KUPAL|FW /NAGPAPABAKAL|VBTR /KITA|NNC /DGDI|RBF /MAHAPOT|VBW /KA|PRS,1
/TAPOS|RBW /GAYON|PRC /GAYON|PRC kang|PRS/CCP /REGALO|NNC /MINSAN|RBW /SOBRA|JJCS /PA|RBI /PRESYO|NNC /NAGKAURULAYAN|VBTR /TAPOS|RBW /MARERESIBI|FW /BIMPO|FW /PANYO|FW /BUGAYNINANIYA|FW /SISAY|FW /MAN|FW /KAITO|FW /MAUGMA|FW,1
/PUTEK|NNC /PAG|CCR /REGALO|NNC kang|PRS/CCP /PICTURE|FW /FRAMENAKUA|FW /PICTUREFRAME|FW /MAN|FW,1
/LININANIYA|VBTR /DAE|FW /KUTA|NNC nag|PRSP/CCP /EXCHANGE|FW /GIFT|FW,1
bugayninaniyang|VBTR/CCP /REGALO|NNC /YAN|PRO /MAYO|JJD /LAMANG|RBI /KALATOYLATOY|NNC,1
/SISAY|VBTF /MAN|RBI /PALPAL|FW /MAREGALO|FW /RD|FW /YEAR|FW /BRIEF|FW /B|NNC /BUDA|NNC /B|NNC,1
/HALAT|FW /HAMAG|FW /KA|PRS /MAUUTSYAN|VBW /SAIMO|NNC,1
/UNI|FW /OH|FW /UNI|FW /PARA|CCT /KUPAL|FW /TRICKS|FW,1
/BUGAY|VBS /NAMAN|RBI iyang|VBOF/CCP /ISTORYA|NNC mong|PRS/CCP /SIGII|FW /KASTAHI|NNC,1
/BUGAY|VBS kang|PRS/CCP sarong|NNC/CCP /ALDAW|FW /NAKASABAY|FW /ULNOK|FW /DARA|FW /DARA|FW /SU|FW /BAGO|RBW niyang|PRS/CCP /RAIDER|FW,1
/BUGAY|FW /NAGKASABAY|VBTS /KAMI|PRP /DARA|NNC /DARA|NNC /MAN|RBI /SU|NNCA /NMAX|FW,1
/OH|FW /PADI|FW /NAKALUWAS|FW /KANA|FW /PALAN|FW /BUGAY|FW /WELCOME|FW /BACK|FW,1
malay|JJD/CCP /BAGA|NNC /HAYOP|NNC /KIDNAPPER|NNC itong|PRO/CCP /HOLDAPPER|FW,1
/PATUNAYAN|RBD /MUNA|RBI /BABAYI|CCT /KAIYO|NNC /BAGA|NNC /TA|NNC /MALAY|NNC /AN|DTC /HAYOP|NNC /BAKLA|NNC /BAGA|NNC /GUSTO|VBS /PADUMANON|VBOF /HAYOP|RBF /TA|NNCA /GUSTO|VBS /MAISKORAN|VBW,1
/BURAYNINANIYA|FW /SUMINEND|FW /KI|FW /PICTURE|FW /PADI|FW,1
/BURAY|FW /GRABE|FW /SU|FW /GIGIL|FW /SAIYA|NNC /DI|RBF /SAIYA|NNC /GUSTO|VBS kutang|VBAF/CCP /JAN|NNC,1
tig|VBTS/VBOF /HILING|NNC /GIRARAY|VBOF /SU|FW /FB|FW /NIYA|PRS /BURAY|FW /MAGAYON|FW /GAYON|PRC /TALAGA|RBT,0
/NILAKAW|VBTS /HANGGANG|RBW /DUMAN|FW /SAINDA|FW /PADI|FW /TA|FW /BURAY|FW /MADALI|JJD /BAGA|NNC /JAN|NNC /NING|NNC /TANOD|NNC /HAYOP|NNC /DI|RBF /REMATI|NNC /PA|RBI,1
/TALAGA|RBT /AN|DTC /HAYOP|NNC /LEGIT|JJD /TALAGA|RBT /PADI|RBF panalong|JJN/CCP /PANALO|NNC,1
/LININANIYA|VBTR /HUNI|NNC /NAMAN|RBI /AN|DTC /HAYOP|NNC /INI|FW,1
/BULININANIYA|FW /MALUPITON|FW /BAKBAKAN|FW /MAKUSUGON|FW /LEBRON|FW /HAYME|FW,1
/LALO|JJCC /SU|NNCA /GINIBO|VBOF /NI|DTP /LEBRON|FW /HAYME|FW /KALABAN|NNC /BURAYNINANIYA|NNC /DAE|FW /MAPUGULAN|FW /PADI|FW,1
/PADI|FW /BURAYNINANIYANG|FW /PANGYARE|FW /KASUBANGGI|NNC,1
/UYUGON|RBD biglang|RBD/CCP luminagout|VBTR/VBAF /SU|RBD /FACEBOOK|RBD /TAPOS|RBW /DAE|FW /MA|CCP /OPEN|FW /OPEN|FW /BUGAY|FW biglang|RBD/CCP uminuntol|VBTR/VBAF /SU|NNCA /PUSO|NNC /PADI|NNC,1
/BUGAY|CCT /DAE|FW /ARAM|FW /GIGIBUHON|FW,1
/DEMONYO|JJD /KA|PRS /DADAPANGON|NNC /TAKA|NNC,1
/PAKARAYON|JJD /TRIP|FW /NOI|FW /BURAYNINANIYANG|FW /KADAKOL|FW akong|PRS/CCP /CONVERSATION|FW /JAN|FW /BAAD|FW /LEAK|FW /AN|DTC,1
uning|VBOF/CCP /GRUPO|NNC ning|VBOF/CCP /KUPAL|FW /TA|FW /YAON|FW /PA|RBI /AN|DTC /JAN|NNC,1
bugayninaniyang|JJD/CCP /INIT|NNC /DUMAN|FW /NGUNYAN|FW,1
lininaniyang|JJD/CCP /KURUKARIGUSAN|NNC /NGANI|NNC /INIT|NNC /INIT|NNC /PALAN|NNC kang|PRS/CCP /PANAHON|NNC,1
/HILINGON|JJD /INING|NNC /LAPUAG|NNC /INI|FW /OH|FW,1
/DEMONYO|JJD /BRAD|FW /PERO|CCT /DAE|FW /NAMAN|RBI /INI|FW kayang|RBD/CCP /GIBUHON|VBOF /KATARANTADUHAN|NNC kang|PRS/CCP /INI|FW /OH|FW,1
/KAYA|CCR /NGANIN|FW /IRILISTA|FW /DARARAHON|FW /DGDI|FW /BAGO|RBW /PA|RBI /LAKOP|FW /KAPALPALAN|FW kang|PRS/CCP demonyong|JJD/CCP /AN|DTC,1
/DARAHON|FW /DGDI|FW /GABOS|FW /TA|FW /DGDI|FW /PATIRIKTOKON|FW /HILINGON|FW /MAGKAGIRIBO|VBW /PA|RBI /NINDA|RBI /AN|DTC /KAPALPALAN|NNC /NINDA|NNC,1
/DAE|FW /KAMO|FW /MAPURUNDO|FW /KAIYAN|FW /DEMONYONG|FW /INI|FW /MAKIKISALI|FW /PAMAN|FW /JAN|FW /KABALBALAN|NNC,1
/DAE|FW /NINDO|FW /PAG|CCR /RAUTON|NNC /IMAGE|NNC /TA|NNC /IYO|PRSP /NAGPAPAGOODSHOT|VBTR /NGANI|NNC /KITA|NNC /TA|NNC /MA|CCP /APPLY|FW /AS|FW /ANGHEL|FW /PAGAL|FW akong|PRS/CCP /MAGING|VBW /DEMONYO|JJD /IYO|PRSP,1
/ARAM|FW /TANO|FW /KA|PRS /NABANGGAPANOPALPAL|VBTR /KA|PRS /KAYA|CCR,1
/KADAKOL|RBR /TULTOL|FW /EBIKE|FW /USER|FW /KASO|CCR /NADADAMAY|VBTR /PALPAL|FW /IRRESPONSABLENG|FW /AROG|FW,1
/MAN|RBI /KUTA|NNC /EBIKE|FW /AYMATIPID|FW dakulaong|VBAF/CCP tabang|JJD/CCP /PAMILYA|NNC /KUDI|RBF /NARARAOT|VBTS /REPUTASYON|NNC kang|PRS/CCP /EBIKE|FW /DAHIL|CCR /PALAGO|RBD /PAGONG|NNC /DRIVER|FW /AROG|FW,1
/PWEDI|RBF kitang|RBD/CCP /MAGKATRABAHO|VBW /GUSTO|VBS /SOSYO|NNC /KITA|NNC /IKA|JJN /SENYOR|FW /AGILA|FW /MAN|FW /DEMONYONG|FW /AGILATAPOS|FW /TINDOG|FW kitang|RBD/CCP /SITIO|JJD /KAPIHAN|NNC /EMPYERNO|NNC,1
/HEY|FW lininaniyang|NNC/CCP /YA|NNCA /PAGKA|NNC swapang|VBAF/CCP kang|PRS/CCP demonyong|JJD/CCP /INI|FW,1
pinakamabuot|JJCS/JJD demonyong|JJD/CCP /MAMIMEET|FW /BUHAY|NNC /PRAMIS|NNC,1
/DAE|FW /ARAM|FW /TARANTADO|FW /SU|FW /NAGPAARAM|FW /SAIMO|FW /TARANTADO|JJD /UTAK|NNC /KOO|NNC,1
/SISAY|JJD /NAMAN|RBI /NAGKAKAN|VBTS kang|PRS/CCP /PAGKAKAN|VBW /DGDI|FW bulininaniyang|NNC/CCP talagang|RBT/CCP /TAWO|FW /INI|FW /OH|FW /DGDI|FW,1
ikang|JJN/CCP /HAYOP|NNC /KA|PRS /BISTADO|JJD /TAKAPASLO|NNC /KA|PRS,1
