pos_tagged,label
/NING|FW /LINGKOD|FW /SIYA|PRS /DAPLIN|VBTF /SA|CCT /SAPA|NNC,0
kong|PRS/CCP /SIYA|PRS /MAGHALAD|VBTF /NIINI|FW /SA|CCT /PAGHIMO|NNC /SA|CCT /HALADSAPASALAMAT|NNC,0
/GANAHAN|VBOF /KO|PRS /SA|CCT /IMONG|NNC /MGA|DTCP /SAMIN|NNC,0
/GIBARIL|FW /UG|FW /NAPATAY|VBTS kaniadtong|JJD/CCP /HUWEBES|NNC /SI|DTP /PHILIPPINE|FW /CHARITY|FW /SWEEPSTAKES|FW /OFFICE|FW /PCSO|FW /BOARD|FW /SECRETARY|FW /WESLEY|FW /BARAYUGA|FW /SA|CCT /SYUDAD|NNC /SA|CCT /MANDALUYONG|NNC,0
/KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /PANIMALAY|NNC /SA|CCT /MGA|DTCP /RUBENHANON|FW /UG|FW /SILA|PRP /NGA|RBI /MGA|DTCP /NAISIP|VBTS /MAY|VBH /KAPATAN|PRI /UG|NNCA /TOLO|FW /KA|PRS /LIBO|NNC /PITO|CDB /KA|PRS /GATUS|FW /UG|FW /KATLOAN|NNC,0
/UG|NNCA kong|PRS/CCP niining|VBOF/CCP /TANAN|PRI /DILI|JJD /PA|RBI /KAMO|JJD /MAGPATALINGHUG|VBAF /KANAKO|NNC,0
/UG|NNCA /SI|DTP /DAVID|FW /MIINGON|FW kang|PRS/CCP /NATHAN|VBTS /AKO|PRS /NAKASALA|VBTS /BATOK|NNC kang|PRS/CCP /JEHOVA|NNC /UG|NNC /SI|DTP /NATHAN|VBTS /MIINGON|VBTF kang|PRS/CCP /DAVID|NNC /SI|DTP /JEHOVA|NNPA /USAB|FW /NAGPAPAS|VBTR /SA|CCT /IMONG|NNC /SALA|NNC /IKAW|PRS /DILI|RBM /MAMATAY|VBW,0
/GIILA|JJD /SIYA|PRS /ISIP|NNC pinakauna|JJCS/JJN /NGA|RBI bayaning|NNC/CCP /PILIPINO|NNC,0
/PAGSUGOD|NNC /NA|CCP /UG|NNCA /DAGAN|NNC,0
/UG|RBW /MIINGON|VBOF /SIYA|PRS /TANAWA|VBTS /KARON|NNC,0
/AKO|PRS molugsong|VBAF/CCP /UBAN|RBD /KANIMO|RBD /NGADTO|RBD /SA|CCT /EGIPTO|NNC,0
/ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /SIMEON|NNC /SUNOD|JJD /SA|CCT ilang|PRQ/CCP /MGA|DTCP /PANIMALAY|JJD kang|PRS/CCP /NEMUEL|NNC,0
/HANGTUD|RBW /NGA|RBI /AKO|PRS /MOANHI|FW /UG|FW /DADON|FW /KO|PRS /KAMO|JJD /NGADTO|NNC /SA|CCT /USA|NNC /KA|PRS yuta|PRO/CCP /SAMA|NNC /SA|CCT inyong|PRSP/CCP kaugalingong|JJD/CCP /YUTA|NNC,0
/MAS|JJCC /GANAHAN|JJD /SILA|PRP /SA|CCT /SPAGHETTI|NNC /SA|CCT /RESTAWRAN|NNC,0
/NAGALUTO|VBTS /UG|RBD /BULAD|RBD /SI|DTP /LEO|NNC,0
/SIYA|PRS /MIUYON|NNC /SA|CCT akong|PRS/CCP /OPINYON|NNC,0
/WA|VBS /KO|PRS /KABALO|JJC /KON|NNC /UNSA|RBR /NAY|LM /NAHITABO|VBTS,0
/MALISUD|JJD /INGON|NNC /SA|CCT /GIBUHAT|NNC /MO|PRS,0
/DILI|RBW /GUSTO|VBS /NI|DTP /TOM|NNP /NGA|RBI /PAKASLAN|VBOF /SI|DTP /MARIA|NNC,0
/IYAHAT|VBOF /ANG|DTC inyong|PRSP/CCP /MGA|DTCP /MATA|NNC /SA|CCT /KALANGITAN|NNC,0
/DILI|VBS /KO|PRS /PWEDE|RBT /MOKAON|RBW /OG|NNCA /KARNE|NNC,0
/AYAW|RBF /GYUD|NNC /NI|DTP /BUHATA|NNC,0
/MGA|DTCP /ANG|DTC /GIKATAHO|NNC /NGA|RBI /NAMATAY|VBTS,0
/GISUNDOG|VBOF /NIYA|PRS /ANG|DTC /MGA|DTCP /GIBUHAT|NNC /NI|DTP /VAN|FW /GOGH|FW,0
/NIUNDANG|VBTS /NA|RBI /ANG|DTC /AMAHAN|NNC /SA|CCT /PAGPANIGARILYO|NNC,0
/NINGPALIT|VBTR /UG|NNCA daghang|JJD/CCP /BULAK|NNC /SI|DTP /MARIA|NNC,0
/SA|CCT /KAADLAWON|CCB /MOADTO|VBTF /KO|PRS /SA|CCT /DAGAT|NNC,0
/UG|NNC /SA|CCT /DIHA|FW /NGA|RBI /ANG|DTC /MGA|DTCP /TAWO|NNC /SA|CCT /ISRAEL|FW /NGA|RBI /DIDTO|NNC /SA|CCT /LAING|FW /PIKAS|FW /SA|CCT /WALOG|NNC,0
/NAA|VBTS /KOY|NNCA /NADUNGOG|VBTS /NGA|RBI lahing|NNC/CCP /TINGOG|NNC,0
/DILI|FW /JUD|FW /NAKO|RBM /MASABTAN|VBW /KUNG|RBK /NGANO|RBQ,0
/ANG|DTC /ALAMAT|NNC /ADUNAY|NNC /USA|NNC /KA|PRS /PANAHON|NNC /SA|CCT sayong|JJD/CCP /BAHIN|NNC /SA|CCT /IKANG|JJN /SIGLO|NNC,0
/UG|FW /IGASULAT|FW /MO|PRS /KINI|FW /SA|CCT /MGA|DTCP /HALIGISAPULTAHAN|NNC /SA|CCT /IMONG|NNC /BALAY|NNC,0
/GISWERTE|VBTS /SIYA|PRS /UG|NNCA /NIDAOG|VBTS /SA|CCT /LOTTO|NNC,0
/DAGHAN|JJD /MGA|DTCP /KALAPATI|NNC /GALUPAD|NNC /SA|CCT /KILID|NNC /SA|CCT /DAGAT|NNC /SA|CCT /KASTILYO|NNC,0
kong|PRS/CCP /ANG|DTC /ADLAW|FW /MISUBANG|FW /NA|CCP /SA|CCT /IBABAW|NNC /NIYA|PRS,0
daghang|PRI/CCP /MGA|DTCP /HAPON|NNC /SA|CCT /SIYUDAD|NNC /NI|DTP /SILVESTRE|NNC,0
/HAPIT|JJD /NA|CCP /MUBIDLISI|NNC /ANG|DTC /ADLAW|NNC,0
/NANGATOL|VBTS /ANG|DTC akong|PRS/CCP /MGA|DTCP /MATA|NNC,0
/PINGK|VBOF /ANG|DTC /BALAS|FW /DIDTO|FW /NA|CCP /BAYBAY|NNC,0
/UG|NNCA /SI|DTP /ELISAMA|FW /UG|FW /SI|DTP /ELIADA|NNC /UG|NNC /SI|DTP /ELIPHELET|NNC,0
/INGNA|VBTS /SA|CCT /AKOA|NNC /KUNG|RBK /UNSA|RBQ imong|RBD/CCP /GIBUHAT|VBOF /SA|CCT /HAWAII|NNC,0
/WALAY|RBF /NASAYOD|VBTS /KUNG|RBK /NGANO|RBQ /KINI|FW /NAHITABO|JJD,0
/NAHIMO|VBTS /NIYA|PRS /SA|CCT /ULAHI|NNC,0
/UG|NNCA /ANG|DTC /PANGANOD|NNC /NI|DTP /JEHOVA|NNPA /DIHA|FW /SA|CCT /IBABAW|NNC /NILA|PRP /SA|CCT /ADLAW|NNC,0
/SA|CCT ilang|PRQ/CCP /KAUGALINGON|NNC /NGA|RBI /PANIGINGNAN|VBOF /ADUNAY|NNC /SALA|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /TINUBDAN|NNC /USAB|NNC /SA|CCT /KAHILADMAN|NNC,0
/NATILAWAN|VBTS /NAKO|RBD iyang|RBD/CCP /LIBRO|NNC,0
/UG|NNCA /NAHITABO|VBTS /SA|CCT /KATAPUSAN|NNC /SA|CCT /UPAT|NNC /KA|PRS /GATUS|FW /UG|FW /KATLOAN|CCR /KA|PRS /TUIG|JJD,0
/ANG|DTC iyang|NNC/CCP patayng|NNC/CCP /LAWAS|JJD /UNA|CDB /NGA|RBI /GILUBONG|NNC /SA|CCT /ARLINGTON|FW /NATIONAL|FW /CEMETERY|FW,0
/LAKAW|JJD /NGADTO|NNC /SA|CCT /ATUBANGAN|NNC /SA|CCT /USA|NNC /KA|PRS tawong|NNC/CCP buangbuang|NNC/CCP,0
/BIYAI|NNC /NG|CCB /TRABAHO|NNC /SA|CCT /MGA|DTCP /HANAS|NNC,0
/UG|NNCA /NAKAABOT|VBTR /RA|NNCA /GUD|FW /TA|FW /SA|CCT /LAWA|NNC,0
/WALA|VBN /MAN|RBI /GYOD|JJD /NA|CCP /HUNUNGDAN|NNC,0
/SASHA|JJD /ANG|DTC akong|PRS/CCP /PANGALAN|NNC,0
/NAGPASALAMAT|VBTS /AKO|PRS /ALANG|NNC /SA|CCT /MGA|DTCP /BAKASYON|NNC,0
ingon|VBTS/VBOF /NIINI|FW /MIPUYO|FW /ANG|DTC /ISRAEL|FW /DIDTO|FW /SA|CCT /YUTA|NNC /SA|CCT /MGA|DTCP /AMOREHANON|NNC,0
/WALA|VBN /NAY|LM /MABUHAT|VBW imong|PRO/CCP /PAGBASOL|NNC /SA|CCT /IYAHA|NNC /SA|CCT /AKSIDENTE|NNC,0
/ANG|DTC akong|PRS/CCP /NASUD|VBTS /LAYO|NNC /RA|NNC /SA|CCT /JAPAN|NNC,0
daghang|JJD/CCP /SUBA|NNC /SA|CCT /PRANSYA|NNC,0
/HELLO|FW /PWEDE|RBT /BA|RBI /NAKO|RBD /MAKASTORYA|VBW /SI|DTP /MARIA|NNC,0
/ISUWAT|VBTF /NIMO|NNC /ANG|DTC imong|JJD/CCP /APELYIDO|NNC /SA|CCT /IKAUPAT|JJN /NGA|RBI /LINYA|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /ANAK|NNC /NI|DTP /MACHIR|NNC,0
/LAYO|NNC /KAAYO|CCB /ANG|DTC /KABAYO|NNC /SA|CCT /BALAY|NNC,0
/PIRME|FW kang|PRS/CCP /NAGPALABAN|VBTS /BISAN|RBW /KLARO|JJD /NA|CCP /NGA|RBI /IKAW|PRS /ANG|DTC /SAYOP|NNC,0
/NAGTAXI|VBTS /KO|PRS /KAY|DTP /NAGULAN|VBTS,0
/AKO|PRS /MAO|VBW /ANG|DTC maayong|JJD/CCP /MAGBALANTAY|NNC /SA|CCT /MGA|DTCP /KARNERO|NNC /ANG|DTC maayong|JJD/CCP /MAGBALANTAY|NNC /SA|CCT /MGA|DTCP /KARNERO|NNC /MAGAHALAD|VBW /SA|CCT iyang|NNC/CCP /KINABUHI|VBTR /SA|CCT /PAGPAKAMATAY|NNC /ALANG|NNC /SA|CCT /MGA|DTCP /KARNERO|NNC,0
/DILI|RBW /KAAYO|CCB /MAAYO|JJD /ANG|DTC akong|PRS/CCP /PAMATI|NNC,0
/MAKITA|VBW /DINHI|VBOF /ANG|DTC /DAGAT|NNC /OG|NNC /WALAY|NNC /GABON|NNC,0
/GUSTO|VBS kong|PRS/CCP /MUHATAG|VBOF /NGA|RBI /WALAY|FW /GIHULAT|FW /NGA|RBI /KAMBYO|NNC,0
/UG|NNCA /KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /SUTHALA|NNC kang|PRS/CCP /HERAN|NNC,0
/NAKAHANAY|VBTS /ANG|DTC /BALAY|NNC /NILA|PRP /SA|CCT /PUNSOY|NNC,0
/NIADTO|VBTS /SIYA|PRS /PARA|CCT /SUNDUON|VBOF /KO|PRS,0
/SA|CCT /TINGGUTOM|FW /MAGALUWAS|VBW /SIYA|PRS kanimo|PRSP/CCP /GIKAN|NNC /SA|CCT /KAMATAYON|NNC /UG|NNC /SA|CCT /GUBAT|NNC /GIKAN|NNC /SA|CCT /KAGAHUM|NNC /SA|CCT /ESPADA|NNC,0
/KINI|FW /MAO|FW /ANG|DTC /KASUGOAN|NNC /SA|CCT /PANGABUGHO|NNC,0
/SA|CCT /ATUBANGAN|NNC /SA|CCT /DIOS|NNC /UG|NNC /NI|DTP /CRISTO|FW /JESUS|FW /NGA|RBI /MAO|VBW /ANG|DTC /MAGAHUKOM|VBW /SA|CCT /MGA|DTCP /BUHI|NNC /UG|NNC /SA|CCT /MGA|DTCP /PATAY|NNC,0
/UG|JJN /MIPALIT|FW /SIYA|PRS /UG|NNCA /USA|NNCA /KA|PRS bahin|VBTF/VBOF /SA|CCT /KAPATAGAN|NNC /DIDTO|NNC /DIIN|NNC /GIBUKLAD|VBOF /NIYA|PRS /ANG|DTC iyang|NNC/CCP balongbalong|NNC/CCP,0
/KATAPUSAN|NNC /SA|CCT /HULYO|NNC /KARON|NNC,0
/ARIGLADO|JJD /NA|CCP /ANG|DTC /PAPELIS|NNC /PARA|CCT /SA|CCT /IMUNG|FW /BYAHI|NNC,0
/KINI|FW /ANG|DTC /LABING|JJN /TAAS|NNC /NGA|RBI /PUNTO|NNC /SA|CCT /NEGROS|NNC,0
/NAGBUHAT|VBTS /UG|NNCA manggang|NNC/CCP /NGA|RBI /JOS|NNCA /SI|DTP /DANIEL|NNC,0
/UG|NNCA igadugtong|VBTS/CCP /SILA|PRP /NGANHA|VBTS /KANIMO|NNC,0
/ADUNAY|RBR /MGA|DTCP /PUNOAN|NNC /SA|CCT /SINEGWELAS|FW /TAPAD|FW /SA|CCT /KASTILYO|NNC,0
/UG|NNCA /SI|DTP /JEHOVA|FW /MITUBAG|FW /KANIYA|PRSP /KINSA|VBOF /MAN|RBI /DIAY|NNC /ANG|DTC /NAGBUHAT|VBTS /SA|CCT /BABA|JJD /SA|CCT /TAWO|FW /KUN|FW /KINSA|FW /BA|FW /ANG|DTC /NAGBUHAT|VBTS /SA|CCT /TAWO|NNC /NGA|RBI /MAMA|NNC,0
/NAHUTDAN|VBTS /KITA|NNC /OG|NNCA /KREMA|NNC,0
/NABAGGAAN|VBTS /ANG|DTC /MAKALOLOOY|VBW /NGA|RBI /MANANAP|VBTF /OG|NNCA /KOTSE|NNC,0
/SI|DTP /JAIJAI|FW /WALA|VBN /MAKAKITA|VBW /SA|CCT iyang|NNC/CCP /PAMILYA|NNC /SA|CCT /KA|PRS /TUIG|JJD /GIKAN|NNC /SA|CCT /PAGAPIL|NNC /SA|CCT /NPA|NNC,0
/APAN|RBD /IMBES|CCT /NGA|RBI /MAHADLOK|VBW,0
/SI|DTP teteng|NNC/CCP /KAY|DTP /GAINOM|FW /OG|FW /DUGA|FW /SA|CCT /SAMPALOK|NNC,0
ingon|VBTS/VBOF /NGA|RBI /USA|NNCA /KA|PRS /LUNGSOD|NNC /NGA|RBI /DAPLIN|VBTF /SA|CCT /BAYBAYON|NNC,0
/MAY|VBH ikasugyot|JJN/CCP /KA|PRS bang|RBI/CCP /NINDOT|VBTS /NGA|RBI /KANANAN|NNC,0
/WALA|VBN /NA|CCP /KOY|NNC /PANAHON|NNC /MAKIGISTORYA|VBW /SA|CCT /IMUHA|NNC,0
/UG|NNCA /SI|DTP /BALAC|NNPA /MIINGON|FW kang|PRS/CCP /BALAAM|NNC /UNSA|JJD /ANG|DTC imong|VBOF/CCP /GIBUHAT|RBD /KANAKO|RBD /AKO|PRS /NAGKUHA|VBTS /KANIMO|RBD /ARON|RBD /SA|CCT /PAGTUNGLO|NNC /SA|CCT akong|PRS/CCP /MGA|DTCP /KAAWAY|NNC,0
/ASA|PRS /NGA|RBI /LINYA|NNC /SA|CCT /BUS|NNC /ANG|DTC imong|JJD/CCP /KUHAON|NNC,0
/USA|NNC /SA|CCT /IKANAPULO|JJN /KA|PRS bahin|VBTF/VBOF /ALANG|NNC /SA|CCT /TAGSATAGSA|NNC /KA|PRS nating|PRP/CCP /CARNERO|FW /GIKAN|FW /SA|CCT /PITO|CDB /KA|PRS /MGA|DTCP nating|PRP/CCP /CARNERO|NNC,0
/APAN|RBR kong|PRS/CCP /ANG|DTC /SACERDOTE|FW /MAGAHILING|FW /SA|CCT /SAKIT|NNC /SA|CCT /PONO|NNC,0
daghang|NNC/CCP /BUDISTA|JJD /DIDTO|NNC /SA|CCT /PARKE|NNC,0
/WALA|VBN /MAMINAW|VBW /KON|NNC /DILI|RBW /MOSUNOD|NNC,0
/BAKGRAWNI|VBTR /AKO|PRS /INIGTABOK|VBTR /NAKO|RBD,0
/MAHIMO|JJD /MASKI|CCT unsang|JJD/CCP /LIBRO|NNC,0
/PIRME|FW /KA|PRS /LANG|RBI gaatubang|VBOF/CCP /SA|CCT /SALAMIN|NNC,0
/PIRMI|JJD /SIYA|PRS /NAGASUOT|VBTR /OG|NNCA /ASUL|JJD /NGA|RBI /SANINA|NNC,0
/MUKAON|RBW /BA|RBI /SILA|PRP /SA|CCT /BODBOD|FW /UG|FW /TAMALIS|FW,0
/PASENSYA|JJD /LANG|RBI /DILI|RBM /KO|PRS /MAKAADTO|VBW /KAY|DTP /DAGHAN|VBOF /KO|PRS /UG|NNCA /TRABAHOONBULUHATON|NNC,0
/NAGPUYO|VBTS /SA|CCT galaksiyang|NNC/CCP /ANDROMEDA|NNC,0
/GAWAS|JJD /PA|RBI /SA|CCT /MGA|DTCP /LANGGAM|NNC,0
/UG|NNCA /PAGAHUBOON|NNC /NIYA|PRS /ANG|DTC /BISTI|NNC /SA|CCT iyang|NNC/CCP /PAGKABINIHAG|NNC,0
/NAA|VBTS /UNTA|JJN /TAY|FW /NABUHAT|FW /ALANG|CCT /ANI|NNC,0
/DAKU|JJD /UG|RBR /PAA|NNC imohang|VBOF/CCP /IRO|NNC,0
/DILI|RBM /BA|RBI /KA|PRS /KATULUGON|NNC,0
/MAKATAWA|VBW /ANG|DTC iyang|NNC/CCP /PAG|CCR /ISTORYA|NNC /OG|NNC /ININGLES|NNC,0
/ADUNA|JJD /SA|CCT /ANG|DTC /GIKATAHO|NNC /NGA|RBI /NAMATAY|VBTS,0
/KUNG|CCR imong|PRO/CCP /HIKAPON|VBOF /MURA|JJD /RAG|NNC /SEDA|NNC,0
/UG|NNCA /SIYA|PRS /MAGASUGO|VBW /NGA|RBI libuton|VBTS/VBOF /PAGKISKIS|NNC /ANG|DTC /SULOD|NNC /SA|CCT /BALAY|NNC,0
/UG|NNCA /SI|DTP /JEHOVA|NNPA /NGA|RBI /DIOS|FW /NAGINGON|VBTS /SA|CCT /BITIN|JJD /TUNGOD|NNC /KAY|DTP /IKAW|PRS /NAGBUHAT|VBTS /NIINI|FW,0
ning|VBOF/CCP /KANTA|NNC /SYA|PRS /UG|NNCA /KANTA|NNC,0
/ANG|DTC /MGA|DTCP /SAKOP|JJD /GIHINGANLAN|VBTR /GEORGE|FW /MATTHAI|FW,0
/MOKAON|RBW /OG|NNC /MENUDO|NNC /SI|DTP /NESTOR|NNC,0
/KUN|CCR /MO|PRS /BANGON|JJD /SI|DTP /BRUNHILD|FW /DILI|FW /MAAYO|JJD /ANG|DTC iyang|NNC/CCP /GIBATI|NNC,0
/OKTUBRE|FW /ANG|DTC /UMABUTAY|VBAF /NGA|RBI /BULAN|NNC,0
/ANG|DTC /MISTER|NNC mamahimong|JJD/CCP /MOLINGKOD|FW /DIRI|FW,0
/UG|NNCA /SI|DTP /JEHOVA|FW /MIINGON|FW kang|PRS/CCP /MOISES|FW /DIDTO|FW /SA|CCT /MEDIAN|FW /LUMAKAW|VBAF /KA|PRS,0
/UG|NNCA /ANG|DTC /HASARSUAL|FW /UG|FW /BALA|NNC /UG|NNCA /ESEM|NNC,0
/UG|NNCA /SI|DTP /MOISES|FW /MITUNGAS|FW /NGADTO|FW /SA|CCT /DIOS|NNC,0
/AYAW|RBF /TUGTI|JJD /NA|CCP /BUHATON|NNC /NI|DTP /TOM|NNP,0
/NAGLAKAW|VBTR /KO|PRS /NGA|RBI /NAGINUSARA|VBTR,0
/KAHIBALO|CCR /BA|RBI /KA|PRS /MAGLUTO|VBW,0
/NAHUTDAN|VBTS /SAD|FW /TA|NNCA /UG|NNCA /ITLOG|NNC,0
/UG|NNCA ilang|PRQ/CCP /GIDALA|NNC /ANG|DTC /ULO|NNC /NI|DTP /ISBOSETH|FW /NGADTO|FW kang|PRS/CCP /DAVID|FW /DIDTO|FW /SA|CCT /HEBRON|FW,0
/ANG|DTC /MARTE|NNC /KAY|DTP /PUNO|JJD /OG|NNCA /MGA|DTCP /DESYERTO|NNC /O|CCT ilang|PRQ/CCP,0
/GI|CCT /HUNGIT|NNC /NI|DTP /TRIXIE|FW /AND|FW /ISA|PRI /KA|PRS /KUTSARITA|JJD /NA|CCP /MAJA|FW /BLANCA|FW /SA|CCT iyang|NNC/CCP /ANAK|NNC /NA|CCP /LALAKE|NNC,0
/ITOMON|VBOF /ANG|DTC /BULAK|NNC /NA|CCP /GAMAY|NNC,0
/UG|NNC /SA|CCT /MGA|DTCP /VACA|FW /KATLOAN|FW /UG|FW /UNOM|FW /KA|PRS /LIBO|NNC,0
/GUBA|FW /PIRMI|FW imong|PRO/CCP /MGA|DTCP /GIPANINGKAMOTAN|NNC,0
/APAN|RBR kong|PRS/CCP /ANG|DTC iyang|NNC/CCP /HALAD|JJD /NGA|RBI /SA|CCT /HALADSAPAKIGDAIT|FW /ALANG|CCT kang|PRS/CCP /JEHOVA|RBD /KINUHA|VBOF /SA|CCT /PANON|NNC /SA|CCT /KAHAYUPAN|NNC /BISAN|RBW /LAKE|FW /KUN|FW /BAYE|FW,0
/UG|NNCA /ANG|DTC /SACERDOTE|FW /MAGAHILING|FW /SA|CCT /TAPUS|NNC /NA|CCP /MAHUGASI|VBW /ANG|DTC /LAMA|NNC /SA|CCT /SAKIT|NNC /UG|NNC,0
/SA|CCT /KATINGALA|NNC /KO|PRS /BUHI|RBW /SIYA|PRS,0
/UG|NNC /SA|CCT /IKALIMA|JJN /KA|PRS /ADLAW|NNC,0
/MURAG|FW /DILI|FW /MAN|FW /KANA|FW /KATUOHAN|NNC,0
/ANG|DTC pinakadako|JJCS/JJD /NGA|RBI /PAGATAKE|NNC /SA|CCT /MORO|NNC /NAHITABO|JJD /SA|CCT /PAGSULONG|NNC /SA|CCT /USA|NNC /KA|PRS /ARMADO|JJD /SA|CCT /VINTAS|NNC,0
/BUSOG|JJD /NA|CCP /ANG|DTC /BATA|NNC /NGA|RBI /LAKI|NNC,0
daghang|PRI/CCP /BABAE|NNC /DIDTO|NNC /SA|CCT /PARKE|NNC,0
/UG|NNCA /NANAGPUYO|VBTR /SILA|PRP /GIKAN|VBOF /SA|CCT /HAVILA|NNC /HANGTUD|NNC /SA|CCT /SHUR|FW /NGA|RBI /DIHA|NNC /SA|CCT /ATBANG|NNC /SA|CCT /EGIPTO|NNC /SA|CCT magapadulong|VBTF/VBAF /IKAW|PRS /NGADTO|NNC /SA|CCT /ASIRIA|FW /UG|FW /MIPUYO|FW /SIYA|PRS /SA|CCT /ATBANG|NNC /SA|CCT /TANAN|PRI niyang|PRS/CCP /MGA|DTCP /IGSOON|NNC,0
/BAGAY|NNC /SA|CCT /IMUHA|NNC /ANG|DTC /LUNHAW|NNC,0
/NAGALUTO|VBTS /UG|RBD /PINTOS|VBTS /SI|DTP /LEO|NNC,0
/APAN|RBR kong|PRS/CCP /ANG|DTC /MAMUMUNO|VBW /SA|CCT /BISAN|RBW unsang|RBW/CCP /PANAHONA|FW /MOLAKAW|FW /NGADTO|FW /SA|CCT /UNAHAN|CDB /SA|CCT /UTLANAN|NNC /SA|CCT /LUNGSOD|NNC /NGA|RBI /DALANGPANAN|NNC,0
/WA|RBF /KAY|DTP /RESPETO|NNC /SA|CCT /MGA|DTCP /TAWO|NNC /NGA|RBI mitabang|VBOF/CCP /NIMO|NNC,0
/UNYA|NNC /ANG|DTC /DURUHA|FW /KA|PRS /TAWO|RBT /NGA|RBI magabatok|VBTF/VBAF mangatubang|VBW/CCP /SA|CCT /ATUBANGAN|NNC /NI|DTP /JEHOVA|NNPA,0
daghang|JJD/CCP /TAWO|NNC /ANG|DTC /GAHUNAHUNA|VBTR /NGA|RBI buangbuang|NNC/CCP /KO|PRS,1
/KINI|FW /MAKITA|VBW /LANG|RBI /SA|CCT /PILIPINAS|NNC /KUNG|CCR /DIIN|NNC /KINI|FW /GIPUGNGAN|FW /SA|CCT /MGA|DTCP /ISLA|NNC /SA|CCT /PANAY|JJD,0
/APAN|NNC /ANG|DTC inyong|PRSP/CCP /MGA|DTCP /BATA|NNC /NGA|RBI /GAGMAY|NNC,0
/SIGE|FW /RA|FW /KAG|FW /REKLAMO|NNC /BISAN|RBW /WALAY|RBF /KLARO|JJD /NGA|RBI /RASON|NNC,0
/KABALO|NNC /BA|RBI /SI|DTP /TOM|FW /NGA|RBI /DI|RBF /NATO|JJD /NA|CCP /KAYA|CCR,0
/SA|CCT /ADLAW|NNC /NGA|RBI /MISUNOD|FW /MIINGON|FW /ANG|DTC /MAGULANG|NNC /SA|CCT /MANGHUD|NNC,0
/ANG|DTC /MGA|DTCP /SACERDOTE|FW /DILI|FW /MAGAKAON|FW /SA|CCT /BISAN|NNC unsang|RBW/CCP butanga|VBTS/VBAF /NGA|RBI /NAMATAY|VBTS /SA|CCT iyang|NNC/CCP /KAUGALINGON|NNC,0
/WALAY|FW /GIHATAG|FW /NGA|RBI /DAGAMI|PRI /SA|CCT imong|JJD/CCP /MGA|DTCP /ULIPON|NNC,0
/HAIN|VBOF /ANG|DTC akong|PRS/CCP /PITAKA|NNC,0
/ANG|DTC /KASUKO|NNC /SA|CCT /USA|NNC /KA|PRS buang|NNC/CCP /MAHIBALOAN|JJD /DAYON|NNC /SA|CCT /DAYAG|NNC /APAN|NNC /ANG|DTC /USA|NNCA /KA|PRS mabinantayong|VBW/CCP /TAWO|NNC /NAGABATON|VBTR /UG|NNCA /KAULAW|NNC,1
/AYAW|RBF /PAMINAW|NNC /SA|CCT /IYA|NNC,0
/APAN|RBR /HUGASAN|NNC /NIYA|PRS /SA|CCT /TUBIG|NNC /ANG|DTC /MGA|DTCP /SULOD|NNC /SA|CCT /LAWAS|NNC /UG|NNC /ANG|DTC /MGA|DTCP /PAA|NNC /NIINI|FW /UG|FW /ANG|DTC /SACERDOTE|FW /MAGASUNOG|FW /SA|CCT /TIBOOK|NNC /SA|CCT /IBABAW|NNC /SA|CCT /HALARAN|NNC,0
/WALAY|RBF /NAKATAGO|VBTS /NGA|RBI /DI|RBF /MAKITAN|VBW,0
/GAHIG|CCB /ULO|NNC /DI|RBF /KASABOT|NNC,0
/WA|RBF /KAY|DTP /ABILIDAD|NNC /NGA|RBI /MAKATRABAHO|VBW /OG|NNCA /MAAYO|JJD,0
/KINSA|JJD /PA|RBI /ANG|DTC /NAKABALO|VBTS,0
/PIRME|FW kang|PRS/CCP /GAINGON|VBOF /NGA|RBI /IKAW|PRS /ANG|DTC /SAKTO|JJD /BISAN|RBW /KLARO|JJD /NGA|RBI /SAYOP|JJD /KA|PRS,0
/KINSAY|VBOF /DILI|FW /GATUGON|FW /SAAMOA|NNC,0
/UG|NNCA /MIINGON|NNC /ANG|DTC /DIOS|FW /BUHATON|FW /NATO|FW /ANG|DTC /TAWO|NNC /SUMALA|VBAF /SA|CCT /ATONG|NNC /DAGWAY|NNC,0
/WALA|VBN /DIRI|RBI /ANG|DTC /BATA|NNC,0
/USA|CCR /KA|PRS /TAWO|JJD /ANG|DTC kumpirmadong|JJD/CCP /NAMATAY|VBTS /SAMTANG|NNC /ANG|DTC /USA|FW /NAWALA|VBTS /SA|CCT bagyong|NNC/CCP /SALLY|FW /SA|CCT /ALABAMA|NNC,0
/DILI|RBM /BA|RBI /DAPAT|VBS /TA|CCP mahimong|JJD/CCP /MAGKA|NNC /AMIGO|NNC,0
/BUSA|JJD /SI|DTP /DAVID|FW /MIPAHAWA|FW /DIDTO|FW,0
/ADUNAY|RBR /MGA|DTCP /TANOM|FW /NA|CCP /GUMAMELA|NNC /NAKAPALIBOT|VBTS /SA|CCT /KASTILYO|NNC,0
/MAS|JJCC /GANAHAN|VBOF /KO|PRS /OG|NNCA /ITLOG|NNC /SA|CCT /PUGO|NNC,0
