word,frequency
beerlahairoi,1
beerseba,3
bentaha,1
beranda,2
bersikulo,1
bersyon,1
bethpua,1
bethpur,1
bibliya,2
bidlisi,1
bidyo,1
bigaon,2
bihag,1
bihira,1
biklonon,1
biktima,13
bilad,1
bilanggoan,4
bilding,2
bildo,1
bilha,2
bililhon,1
bilubilo,1
bilyon,5
binatonan,27
binhi,7
binihag,3
binilanggo,1
biniyaan,2
bintana,6
binturong,2
binuang,16
binuangi,2
binuhat,4
binuhatan,4
binuhi,7
binuhing,1
bisag,11
bisan,174
bisaya,1
bisbis,1
biseklato,1
bisikleta,2
bisita,6
bisitahan,1
bisong,2
bisti,5
bisyo,2
bisyoha,1
bitamina,3
bitaw,2
bitiis,2
bitik,2
bitok,1
bitoon,2
bituon,5
biyaan,3
biyahe,5
biyai,3
biyenan,1
biyernes,4
biyhae,1
biyolin,1
blonda,1
boang,12
boangboang,2
bodbod,1
bolabola,1
bolpen,2
bolpena,1
bopeep,1
botelya,3
botilya,1
boton,1
boustrophedon,1
breiwick,1
breo,1
brilyante,1
bruha,1
brunhild,1
buangbuang,22
buaya,3
buayaug,1
bubuyog,2
budista,2
bugas,1
bugat,3
bugay,1
bughaw,1
bugnaw,3
bugos,3
buhangan,1
buhangin,1
buhat,15
buhata,2
buhatan,1
buhati,1
buhaton,39
buhatonon,1
buhi,21
buhian,3
buhing,4
buhis,2
buhok,10
bukag,5
bukasa,2
bukaw,1
bukid,25
bukira,1
buklaron,2
buknoy,1
buko,5
bukobuko,1
bukog,7
bukton,4
buktun,1
bulad,1
bulag,2
bulagaw,1
bulak,18
bulakan,1
bulana,1
bulaw,1
bulawan,10
bulbol,2
bulig,1
bulkan,5
bulohaton,4
bulok,3
buluhaton,3
bulus,1
bumalik,2
bumbero,1
bumbong,1
bunal,2
bundok,1
bungbong,3
bungtod,4
buntag,18
buntod,3
buntog,2
bunyaganan,1
buot,22
buotan,7
buotbuot,1
burikat,1
buriko,1
burong,1
busal,1
bushbucks,1
buslo,1
buslong,1
buslot,1
busog,2
busok,1
butang,35
butanga,13
butangan,1
butanganan,1
butanganang,1
butangbutang,1
butiki,5
butil,1
buto,1
butong,3
buwak,2
buwaka,1
buwan,1
buwis,1
buybust,1
buyog,1
byahe,2
byahi,1
c,3
cabungcal,1
cadesbarnea,1
cajipe,1
calamian,4
calauit,6
caldeahanon,1
cambaya,2
camello,4
camon,1
canaanhon,5
capinpin,1
carcar,1
caril,1
carnero,25
casecnan,1
casuy,1
cawit,2
cestode,1
champurado,1
chosilog,1
chrotomys,1
churaumi,1
cidg,1
cinehanon,1
circuncicion,1
circuncision,1
ciudara,3
coath,4
congbid,1
corallite,2
covid,9
cubay,1
cullamat,1
cyclocoelid,1
cycloseris,1
dadan,2
dadon,7
dagami,2
dagat,49
dagatdagat,1
daghan,44
daghanan,1
daghang,111
dagko,6
dagkong,2
dagway,3
dahumon,1
dakbalay,1
dakbayan,13
dakong,13
daku,8
dakung,9
dalag,4
dalaga,3
dalagan,1
dalagang,2
dalagitang,1
dalangpanan,2
dalaygon,1
dalikwat,1
dalon,2
dalonggan,1
dalubagham,2
dalubwika,1
dalunggan,2
damgo,6
danding,1
danghag,3
daotan,1
daotang,1
dapigan,2
dapit,26
dapita,6
dapitan,1
dapitngapuloyanan,1
daplin,4
dataging,1
datung,1
dauban,1
dautan,12
dautang,2
dawata,1
dawntawn,1
dayag,3
dayalekto,1
dayari,1
dayegon,1
dayon,16
dayun,3
de,10
defenseregion,1
dehuel,1
dekada,2
dekorasyon,1
dekorasyonan,1
delikado,3
demograpiko,1
demokratiko,1
dendriticus,1
denominasyon,1
desisyon,9
desiyon,2
desyerto,1
detalye,1
dexterityaron,1
diay,18
dibongad,2
dibuho,1
dicla,1
didto,112
didtoy,4
didtto,1
didtu,2
digto,2
diha,91
dihadiha,6
dihang,7
dihay,9
dihihog,1
diin,22
diksyonaryo,1
diksyunaryo,1
dilicetacean,2
dilikado,1
dinakpan,1
dinato,1
dindin,1
dindo,1
dinhi,27
dinosawro,1
diosdios,2
dipuugaa,1
direksyon,2
direkta,1
diretso,2
diria,2
diring,1
diristo,1
diriyut,2
diskusyon,2
dison,1
distribusyon,1
disyembre,1
disyerto,2
diyakono,1
diyametro,2
diyaryo,2
diyutay,3
dodong,1
doktrina,1
dokumentado,2
dominggo,5
dosena,2
dotham,1
drayb,1
drayber,3
duaw,2
duawon,2
dudosu,1
duga,3
dugang,10
dugangan,1
dugay,19
dugaya,1
dugayng,2
duggabon,1
dughan,7
dugo,17
dugokon,1
dugon,1
dugongidae,1
duha,46
duhaduha,1
duhat,2
duktur,1
dulaan,4
dulom,1
dulomtan,1
dulumtanan,7
dulumtanang,1
dumagsang,1
dumalaga,1
dumtan,2
dumudugopuso,2
dumuloong,6
dumuol,1
dunay,4
dunot,4
duol,13
duot,1
duruha,24
duterte,6
dutertecarpio,1
dyamante,1
dyus,2
dyutay,1
e,1
eagleowl,1
ebidensiyaha,1
ebidensya,3
echanis,1
ecron,2
edralin,1
edukasyon,2
efeso,1
egiptohanon,4
ehemplo,1
ekmek,1
ekonomiya,2
eksakto,1
eksobiyolohiya,1
ekspedisyon,1
eksperimento,3
eksperimentong,1
eksperto,3
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
ekspositibo,1
ekspresyon,3
eksternal,1
ekstrahudisyal,1
ekstremista,1
ekstremor,1
<<<<<<< HEAD
ektarya,2
elands,2
elcana,2
eleksyon,3
elektrisidad,2
elektrisyan,1
elektroniko,1
elepante,8
elephelet,1
eliaba,1
eliacim,2
eliada,2
eliasaph,2
eliasib,1
elioenai,1
eliphelet,4
elisama,7
elisua,1
elisur,2
eliu,3
elphaal,1
elteke,1
eltolad,1
elzabad,1
emass,1
embalsamahon,1
embutido,2
emimenhon,1
emmisphat,1
emosyon,2
emosyonal,1
empanadang,1
empatiya,1
empleyado,3
empong,1
emumehanon,1
endemik,4
endemiko,5
endimiko,8
endoparasites,1
enerhiya,1
engaste,2
engkuwentro,1
engkwentro,10
enhasor,1
enkwentro,1
enoc,1
enrile,1
enrimmon,1
ensayklopedya,1
ensaymada,3
ensayohon,1
epektibo,2
epekto,17
epiko,1
epistemolohiya,1
episye,1
erehes,2
erkon,2
eropalano,1
eroplano,20
erport,5
erythrura,1
escario,1
escol,3
escribas,1
escueta,1
esiongeber,2
eskandalo,1
eskena,1
eskolar,2
eskritoryo,2
eskulturista,1
eskuwela,3
eskuwelahan,3
eskuyla,3
eskuylahan,10
eskwela,6
eskwelahan,40
eskwlehan,1
esmeraldo,14
esmirna,1
esnak,1
esno,5
espaa,1
espansya,1
espanyola,1
espanyolmoro,1
esparanto,1
espasol,21
espasyo,2
espasyong,1
espeho,1
esperansa,2
esperantista,1
esperantisto,1
esperantong,1
esperantoy,1
esperon,1
espesipikong,1
espesyal,2
espesyalidad,1
espesyalista,2
espesye,3
espiho,1
espiritismo,1
espiritista,4
espirituhanon,1
espiritwal,1
espiritwalidad,1
espisye,26
espiya,1
espiye,1
establisemento,1
establisyemento,2
estante,2
estasyon,19
estatuwa,1
estatwa,2
estefanas,1
estemo,1
estorta,1
estorya,12
estoryahan,1
estoryahay,2
estoryahon,1
estoryatsismis,1
estraktura,2
estrellia,2
estrelya,2
estrildid,1
estudyane,1
estudyante,43
estudyo,1
etham,1
etika,1
etiketa,1
etiopiahanon,3
etnikong,1
eufamia,1
eufemia,2
eufrates,2
euphyllia,1
eutico,1
evelio,2
exksotika,1
exquisita,1
extragyudicial,3
ezechias,9
factoligal,1
faraon,125
fariseo,8
fatalista,1
favulus,1
fenestrata,1
ferreras,2
fiest,1
fiksiyon,1
fiksyon,1
filibusterismo,1
filistehanon,21
filistihanon,2
fissuring,1
florendo,2
flurescent,1
forcesulu,1
fortybarong,1
frontliners,2
frut,2
fuentabella,1
fungia,6
fungiidae,1
fungite,1
fungites,2
furfur,1
g,13
gaabot,2
gaadtuan,1
gaampo,1
gaano,1
gaapas,2
gaarte,1
gaatang,1
gaatubang,4
gabaga,1
gabaktas,2
gabaligya,1
gabantay,1
gabaon,1
gabaonhon,3
gabas,3
gabasa,1
gabase,1
gabasero,1
gabhiona,18
gabie,18
gabii,135
gabiyahe,1
gabiyahebiyahe,1
gabuhat,6
gabuhis,1
gabukon,1
gabula,1
gabyota,2
gadagum,1
gadahanon,1
gadahom,4
gadhon,2
gaduda,1
gadumot,2
gaduwag,1
gagamit,2
gagawas,1
gagmay,24
gagmayng,3
gaguba,1
gahagok,2
gahapon,54
gahatag,1
gahi,13
gahig,3
gahigda,1
gahigulo,1
gahilak,7
gahimo,3
gahiram,1
gahiron,2
gahong,11
gahulat,4
gahum,22
gahunahuna,2
gahuyop,1
gaingon,4
gainom,6
gainum,1
gainusara,1
gaisip,15
gakanta,2
gakaon,16
gakape,2
gakit,1
gakos,3
gakrus,1
gakson,1
galaad,13
galaadhanon,1
galakaw,1
galaksiya,2
galaksiyang,1
galamiton,9
galamyon,1
galangoy,3
galantaw,1
galapos,1
galihok,1
galikay,1
galingan,2
galman,1
galunsad,1
galupad,39
galusgalosa,2
galuto,7
gamaneho,1
gamata,1
gamaw,3
gamaya,2
gamayng,13
gambalay,2
gamhanan,4
gamhanang,3
gamibeyr,1
gamit,25
gamita,2
gamitan,1
gamiton,13
gamu,2
gamueta,1
gamugna,8
ganaha,1
ganahan,324
ganahang,3
ganahi,5
ganahon,1
ganaog,1
ganaugan,1
ganghaan,37
gangisingisi,1
ganhaan,1
ganiha,7
ganihang,5
ganimedes,1
ganina,3
ganinang,5
ganito,1
gansa,1
ganti,1
gapadaghan,1
gapahulam,1
gapajama,1
gapakita,1
gapampatay,1
gapangadoy,1
gapangayo,1
gapangitag,1
gapangpatay,1
gapangsidlak,1
gapanguyab,1
gapanigarilyo,1
gapaningkamot,1
gapasagad,1
gapatay,1
gapataypatay,1
gapay,3
gapu,1
gapus,1
gapuson,1
gapuyo,2
garahe,2
garantiya,1
garaon,1
garapa,2
garapon,1
gareb,2
gareklamo,1
garlene,1
gartzke,1
gasakay,5
gasang,1
gasaulog,1
gasidlak,1
gasidlaksidlak,1
gasigarilyo,2
gasis,1
gaskwela,1
gasolinahan,3
gaspang,2
gastuhonon,1
gasturya,1
gasul,1
gasulat,2
gasulob,1
gasunod,1
gasuwat,1
gatago,1
gatapunog,2
gatasan,1
gatawag,1
gatayan,1
gatchalian,2
gathrimmon,1
gatosan,2
gatou,2
gatrabaho,6
gatubo,1
gatubod,1
gatudlo,3
gatugon,2
gatugtog,2
gatulog,1
gatumar,1
gatuo,5
gatuon,5
gatus,71
gatusan,2
gaulan,1
gauli,1
gawang,1
gawas,108
gawasan,3
gawasanan,1
gawasnon,3
gawatgisi,1
gawi,2
gayod,4
gayoy,1
gayud,171
gazela,1
gebeon,1
gedalias,1
gedir,1
gedor,2
gendebold,1
genezaret,1
gergesehanon,2
gerilya,2
gersom,1
gersonhon,3
giabiabi,1
giablihan,6
giabog,2
giabot,1
giabrihan,2
giabut,1
giadto,1
giadtoan,3
giagasan,1
giagda,2
giaghat,1
giagian,3
giaklas,1
giakusahan,1
gialagaran,1
gialimahan,1
gialirongan,2
giamin,1
gianabayaran,1
gianak,3
gianbuhat,1
giandam,5
giangkan,1
giangkon,10
gianha,1
gianunsyo,1
gianyagan,1
giapas,1
giapiki,1
giapil,1
giapluagan,1
giaprobahan,1
giasoy,1
giatake,7
giatangan,1
giatik,1
giatiman,2
giatubang,1
giawasan,1
giawhag,3
giayo,5
=======
ektarya,3
ektaryas,1
elands,2
elektrisidad,1
elektromagnetiko,1
elepante,2
eliada,2
eliasaph,1
eliasib,1
eliphelet,2
elisama,3
emimenhon,1
emosyon,1
empleyado,2
emumehanon,1
endemik,3
endemiko,2
endemikong,1
endimiko,1
endoparasites,1
enerhiya,1
engaste,1
engkwentro,2
enoc,1
ensayklopedya,1
ensaymada,3
ensayohon,1
epekto,7
episye,1
eroplano,2
erport,1
erythrura,1
escribas,1
eskandalo,1
eskulturista,1
eskuwela,1
eskuwelahan,2
eskuylahan,3
eskwela,2
eskwelahan,5
esmeraldo,2
esnak,1
espanyolmoro,1
espasol,2
espasyo,1
esperansa,1
esperantista,1
esperantisto,1
espesimen,1
espesyal,1
espesyalista,1
espesye,2
espiritista,1
espisye,13
establisemento,1
estasyon,2
estefanas,1
estorya,4
estoryahan,1
estoryahon,1
estoryatsismis,1
estrellia,1
estrildid,1
estudyane,1
estudyante,7
estudyo,1
etiopiahanon,2
eufrates,1
evelio,1
exksotika,2
faraon,26
fariseo,3
filistehanon,5
filistihanon,1
folivorenga,1
forcesulu,1
fortybarong,1
frut,1
fungia,2
fungite,1
g,7
gaabot,1
gaano,1
gaatang,1
gaatubang,4
gabago,1
gabas,1
gabasero,1
gabhiona,2
gabie,5
gabii,26
gabuhat,1
gadagum,1
gadahom,1
gadumot,1
gaduwag,1
gagamit,1
gagmay,14
gagmayng,1
gahapon,12
gahi,3
gahig,2
gahilak,1
gahin,1
gahiron,1
gahulat,1
gahum,6
gahunahuna,2
gahuyop,1
gaingon,1
gainom,2
gakaon,3
galaad,3
galaksiyang,1
galamyon,1
galapos,1
galingan,1
galunsad,1
galupad,6
galusgalosa,1
galuto,1
gamaw,1
gamayng,1
gambalay,1
gamhanan,1
gamit,7
gamita,1
gamiton,1
gamugna,2
ganahan,69
ganghaan,2
gangisingisi,1
ganig,1
ganiha,3
ganihang,2
ganina,1
ganinang,2
gapu,1
gapus,1
garantiya,1
gareb,1
garganerea,1
garlene,1
gartzke,1
gasanga,1
gasigarilyo,1
gaspang,1
gasul,1
gasunod,1
gatapunog,1
gatasan,1
gatosan,1
gatou,1
gatugon,1
gatugtog,1
gatuo,1
gatuon,2
gatus,10
gatusan,2
gauli,1
gawas,32
gawasanan,1
gawi,2
gayud,35
gedor,1
gergesehanon,1
gersom,1
giabiabi,1
giablihan,1
giabog,2
giadto,1
giadtoan,2
giagasan,1
giaklas,2
gialagaran,1
giamin,1
gianak,1
giandam,2
giangkan,1
giangkon,3
giapas,1
giatake,2
giatiman,1
giawasan,1
giayo,2
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
giayos,1
gibabaan,1
gibabagan,1
<<<<<<< HEAD
gibadlong,5
gibago,1
gibagyo,1
gibaha,1
gibahad,2
gibahin,3
gibahinbahin,5
gibakbak,1
gibaktas,1
gibakyaw,4
gibalewala,2
gibalhin,3
gibalhog,2
gibalibag,1
gibaligya,10
gibalik,7
gibalikan,1
gibalita,5
gibalitang,1
gibanabana,8
gibangon,1
gibanhaw,6
gibanlas,1
gibanlud,1
gibantayan,1
gibaril,2
gibasa,19
gibasehan,1
gibasol,6
gibatayag,1
gibati,15
gibato,2
gibatonan,1
gibautismohan,3
gibawal,1
gibawian,1
gibayad,3
gibayangan,2
gibayaran,1
gibayaw,3
gibayran,1
gibbar,1
gibethon,1
gibhapon,1
gibiaybiay,1
gibihag,1
gibilanggo,1
gibili,1
gibilin,10
gibinoangan,2
gibira,3
gibisbisan,1
gibisita,9
gibistihan,1
gibitay,2
gibitbit,2
gibiyaan,18
gibiyaang,2
giblang,1
gibohusan,2
giboto,2
gibotohan,1
gibuak,2
gibuang,2
gibuangan,1
gibubo,3
gibuboan,1
gibubuoan,1
gibug,1
gibugatan,2
gibugaton,5
gibuhat,187
gibuhatan,3
gibuhi,1
gibuhian,5
gibuka,3
gibuklad,2
gibuksan,4
gibulagan,1
gibullyan,1
gibunalan,5
gibunlot,1
gibunot,1
gibusog,1
gibutaan,1
gibutag,1
gibutanang,1
gibutang,45
gibutangan,6
gibutdan,2
gibutngan,9
gibutyag,3
gibuwag,1
gicanonized,1
gicastigo,1
gicircuncidahan,2
gidadan,1
gidaghanon,24
gidagit,1
gidagkotan,1
gidagkutan,1
gidagmalan,1
gidahom,1
gidakon,6
gidakop,13
gidakup,4
gidala,74
gidalayeg,1
gidali,1
gidamgo,2
gidangatan,1
gidani,1
gidaot,3
gidapigan,1
gidapit,1
gidaro,1
gidasig,2
gidaug,3
gidawat,8
gidayeg,3
gidayon,2
gidebate,1
gideklara,5
gideklarar,2
gidepensahan,1
gididan,1
gidihog,1
gidihogan,1
gidiktan,1
gidilaan,1
gidili,6
gidilian,1
gidisenyo,1
giduaw,3
gidudahan,4
gidudahang,5
gidugang,4
gidugangan,2
gidugayon,1
gidugmok,1
gidukduk,1
gidulaan,1
gidulan,1
gidulot,1
gidulotan,1
gidumala,1
gidumtan,5
gidunggab,5
gidungog,2
giduol,3
giduslak,1
giduso,2
giembalsamar,1
giestorya,2
giestoryahan,2
gigahin,1
gigakos,1
gigakus,2
gigalongan,2
gigamit,27
gigamot,1
gigamutan,2
giganahan,11
gigantihan,2
gigapus,1
gigasahan,1
gigasto,1
gigawas,4
gigikanan,9
gigisi,3
gigong,1
giguba,7
gigubot,1
gigukod,9
gigulaan,2
gigunitan,6
giguntitan,1
gigupit,1
gigusto,3
gigutom,14
giguwardiyahan,1
gihabogon,4
gihabogong,1
gihabugon,1
gihagit,1
gihagkan,4
gihalad,12
gihalo,3
gihalokan,2
gihalukan,6
gihalupan,1
gihampak,10
gihanay,2
gihanda,2
gihandaan,1
gihandom,1
gihangya,1
gihangyo,7
gihanyag,1
gihapak,2
gihapithapitan,2
gihapon,56
gihapoy,1
giharas,3
gihasi,1
gihasol,1
gihatag,77
gihatagag,1
gihatagan,34
gihatud,2
gihawa,1
gihawiran,1
gihayat,1
gihidlaw,1
gihigdaan,1
gihigot,1
gihigtan,2
gihigugma,59
gihiguma,1
gihikap,2
gihikay,3
gihikot,2
gihilakan,1
gihilamusan,1
gihilantan,2
gihilasan,2
gihiloan,3
gihimakak,1
gihimaraut,1
gihimo,52
gihimong,1
gihinganlan,36
gihinginlan,2
gihisgot,1
gihisgutan,7
gihiusa,2
gihiwa,1
gihiwahiwa,1
gihiwanan,2
gihlas,1
gihubad,1
gihubit,3
gihubo,1
gihubog,1
gihugasan,4
gihugawan,5
gihugpong,1
gihukad,1
gihukman,5
gihulagway,5
gihulaman,1
gihulat,1
gihulga,14
gihulman,1
gihulog,2
gihuman,8
gihuna,2
gihunahuna,25
gihunghong,2
gihungitan,2
gihunong,3
gihuptan,2
gihurot,2
gihuwad,1
gihuwat,1
gihuyop,1
giidolo,1
giignan,5
giihaw,3
giiingon,1
giila,20
giilang,1
giilia,1
giilisan,1
giimbestigahan,3
giimbita,2
giimbitahan,5
giimnan,2
giimport,1
giimprove,5
giindorso,1
giinfect,1
giingganyo,1
giingna,1
giingnan,11
giingon,150
giingong,9
giingun,5
giinit,1
giinngon,1
giinom,4
giinsistir,2
giinspeksyon,1
giisa,1
giisikapubliko,1
giisip,21
giistorya,4
giistoryahan,3
giistudyohan,1
giitsahan,1
giiwayan,1
gika,2
gikabalaka,1
gikabalakan,1
gikabuangan,2
gikabut,1
gikahadlokan,1
gikahadlokang,1
gikahadlukang,1
gikahimutan,1
gikaligutgutan,1
gikalipay,2
gikalot,4
gikalubong,1
gikamatay,1
gikambyoan,2
gikan,716
gikandado,1
gikansela,1
gikaon,47
gikapadayag,1
gikapagula,2
gikapasaka,1
gikapoy,33
gikapuyan,1
gikarga,1
gikasal,2
gikasubo,2
gikasuhan,3
gikasukan,2
gikasulat,2
gikataho,15
gikatahong,1
gikatawan,5
gikawat,4
gikawatan,3
gikidhat,1
gikidnap,2
gikilatan,1
gikinabuhi,1
gikinahanglan,16
gikiskisan,1
giklaro,1
giklasipikar,5
gikolekta,1
gikompisal,1
gikonbikto,2
gikondena,1
gikonsidera,2
gikonsiderar,7
gikontra,1
gikoronahan,1
gikubkob,1
gikugaan,1
gikuha,93
gikuhaan,3
gikulata,1
gikulbaan,3
gikulit,3
gikulong,1
gikumpirma,2
gikumpiska,1
gikundina,1
gikuniskunis,3
gikuptan,3
gikusgan,1
gikusi,1
gikuyogan,1
gilaay,4
gilabag,1
gilabay,4
gilabayan,2
gilabog,1
giladmon,1
giladmong,1
gilagbasan,1
gilaglag,6
gilahi,2
gilahugay,1
gilain,6
gilakaw,1
gilakip,3
gilakipan,1
gilalang,2
gilalin,1
gilamoy,3
gilampaso,1
gilangan,1
gilangkuban,10
gilansisan,1
gilapdong,1
gilas,1
gilata,1
gilauman,3
gilawigan,1
gilayo,1
gilayon,4
gilayong,2
gilibut,2
gilibutan,1
gilid,1
giligid,1
giligonan,1
gilihok,1
gilimbongan,2
gilimod,1
gilimpyohan,3
gilingkuran,1
gilista,9
giliyokan,1
giloim,1
giloko,1
giluagan,1
giluba,1
gilubong,16
gilugos,4
gilukat,1
gilulan,1
giluod,1
gilupig,1
gilupigan,1
gilusok,1
gilutas,1
giluto,8
gilutoan,1
gilutong,1
gilutos,3
gilutuan,2
giluwanan,1
giluwas,8
gimandoan,3
gimantala,2
gimarinate,1
gimarkahan,2
gimata,1
gimatoto,1
gimbutan,1
gimingaw,6
gimugna,2
ginaabug,2
ginaagian,1
ginaampo,3
ginaangkon,2
ginaatake,2
ginaatiman,1
ginaaway,1
ginaawayan,1
ginabadlong,1
ginabago,1
ginabaid,1
ginabalaan,1
ginabaligya,2
ginabanlas,1
ginabantayan,1
ginabasa,6
ginabatasan,1
ginabati,1
ginabawal,1
ginabawalan,1
ginabayaw,1
ginabihag,1
ginabilin,2
ginabuhat,34
ginabunalan,1
ginabutan,1
ginabutang,2
ginadahum,1
ginadako,1
ginadali,1
ginadawat,5
ginadayeg,2
ginadili,2
ginadumtan,3
ginaestorya,1
ginagamit,9
ginagarbo,1
ginagatasan,1
ginagawang,1
ginahain,1
ginahalo,1
ginahangad,1
ginahasol,1
ginahatag,4
ginahatagag,1
ginahigugma,6
ginahimo,4
ginahinganlan,1
ginahisgutan,2
ginahiusa,1
ginahugasan,2
ginahulat,5
ginahuna,1
ginahunahuna,6
ginahungitan,2
ginaimbestigahan,1
ginaimnan,1
ginaingon,17
ginaingong,1
ginaingun,3
ginainom,1
ginaisip,1
ginaistorya,3
ginakabig,1
ginakahadlokan,1
ginakaon,21
ginakaonan,1
ginakasaban,2
ginakasilagan,1
ginakaunan,1
ginakoan,1
ginakolekta,1
ginakuha,1
ginakulbaan,1
ginakumot,1
ginakumpara,1
ginalantaw,1
ginalaom,1
ginalapas,1
ginalikayan,2
ginalikusan,1
ginalimod,1
ginalimpyohan,1
ginaling,1
ginalingkoran,1
ginaluto,2
ginama,2
ginamatarung,1
ginamit,1
ginamiton,1
ginamugna,1
ginamulto,1
ginanganlan,1
ginaoffer,1
ginapaabot,1
ginapabuhat,4
ginapadako,2
ginapagtaggol,1
ginapagula,1
ginapahayag,1
ginapahimutang,1
ginapahulat,1
ginapakabalaan,1
ginapakaboang,1
ginapakaon,12
ginapakatawa,1
ginapakaulawan,1
ginapakilooy,2
ginapakuratan,1
ginapakusog,1
ginapalanstsahan,1
ginapalid,1
ginapalukban,1
ginapamatay,1
ginapamatngun,1
ginapaminaw,1
ginapamulong,1
ginapanagiyahan,1
ginapangagian,7
ginapangaliyupo,3
ginapangandoy,1
ginapangayo,1
ginapanghambog,1
ginapangita,8
ginapangsulti,3
ginapanigta,1
ginapapadayun,1
ginapasabot,2
ginapasalamatan,1
ginapaseguro,1
ginapasuko,1
ginapatay,8
ginapatik,1
ginapatugtog,1
ginapatungan,1
ginapinturahan,2
ginapos,1
ginaputol,1
ginapuyan,3
ginarespeto,1
ginasabayan,1
ginasagol,1
ginasagukom,1
ginasagulan,1
ginasalagan,1
ginasalibay,1
ginasaradan,1
ginasaway,1
ginasayang,1
ginaselebrar,1
ginaselosan,1
ginasilutan,1
ginasimhot,1
ginasinagan,1
ginasingkahan,1
ginasirado,1
ginasolusyunan,2
ginastoryahan,1
ginasugo,5
ginasukod,1
ginasulaatan,1
ginasulat,3
ginasuliyawan,1
ginasulod,1
ginasulti,7
ginasumay,1
ginataan,2
ginataang,1
ginatabangan,2
ginatabyog,2
ginatagaan,1
ginatago,5
ginatagoan,1
ginatahod,1
ginatalinugan,1
ginatan,3
ginatanaw,4
ginatanom,1
ginatawag,6
ginatawagan,3
ginatiman,1
ginatimbang,1
ginatitigan,1
ginatudlo,2
ginatudloan,1
ginatugotan,1
ginatugtan,1
ginatugutan,1
ginatukmod,1
ginatuok,1
ginaturing,1
ginatus,1
ginatutokan,1
ginatuyo,1
ginatuyok,1
ginaunsa,2
ginaurom,1
ginauwag,1
ginawi,1
ginayatakan,1
ginganlag,1
ginganlan,9
gingharian,15
ginhawa,2
ginhawaan,1
ginigugma,1
ginikanan,39
gininhawa,5
gininhawaaan,1
ginkaonon,1
ginnethon,1
ginoo,83
ginooginoo,1
ginoong,26
ginsakupan,1
ginsugo,1
ginuo,1
ginuti,1
giokupar,1
giorganisar,1
gipa,1
gipaabot,3
gipaabut,3
gipaadto,2
gipaadtoan,1
gipaagi,1
gipaagpas,1
gipaak,8
gipaambit,1
gipaandam,1
gipaanhi,4
gipaatubang,2
gipaawit,1
gipabalik,4
gipabantayan,1
gipabitay,1
gipabuhat,2
gipabukalan,2
gipabulag,1
gipaburosan,2
gipadadan,4
gipadagaya,1
gipadako,4
gipadaku,1
gipadala,17
gipadalhan,2
gipadali,1
gipadayag,5
gipadayon,4
gipadpad,1
gipadulngan,1
gipadungog,1
gipadungogdungog,2
gipaduo,1
gipaduol,1
gipagahi,4
gipagawas,7
gipagdrayb,1
gipagpaliban,1
gipagtanggol,1
gipagula,6
gipagulaan,1
gipagupitan,1
gipahamtang,2
gipahamutang,3
gipahat,1
gipahatag,1
gipahawa,2
gipahayag,10
gipahibalo,8
gipahibawo,1
gipahid,2
gipahigawas,1
gipahigayon,1
gipahilak,2
gipahilum,1
gipahimo,1
gipahimuslan,1
gipahinabo,2
gipahinanok,1
gipahinayan,1
gipahinumdom,2
gipahinungod,2
gipahiram,1
gipahulam,1
gipahulat,1
gipaila,3
gipailaila,5
gipaingon,1
gipainit,1
gipainum,2
gipait,1
gipakababoy,2
gipakabasura,2
gipakadiyos,1
gipakaingon,1
gipakaligon,1
gipakamaayo,2
gipakamatarung,1
gipakaon,12
=======
gibadlong,4
gibagan,1
gibahin,1
gibahinbahin,1
gibalhin,1
gibalhog,1
gibaligya,1
gibalik,4
gibalita,1
gibalitang,1
gibanabana,7
gibangon,1
gibanhaw,1
gibanlud,1
gibaril,1
gibasa,1
gibasol,2
gibati,4
gibautismohan,1
gibayaw,1
gibilin,2
gibinoangan,1
gibisita,3
gibiyaan,4
gibiyaang,1
gibuak,1
gibubo,2
gibugatan,3
gibugaton,2
gibuhat,42
gibuhian,2
gibuklad,1
gibuksan,3
gibulagan,1
gibunalan,2
gibutag,1
gibutanang,1
gibutang,13
gibutangan,1
gibutngan,2
gidaghanon,4
gidakon,5
gidakop,4
gidakup,1
gidala,23
gidapigan,1
gidawat,4
gidayon,1
gideklara,1
gideklarar,1
gididan,2
gidili,2
gidudahan,3
gidugang,2
gidulan,1
gidumtan,2
gidunggab,1
giduol,2
giestorya,1
gigamit,7
gigamot,2
gigamutan,1
giganahan,2
gigapos,1
gigapus,1
gigawas,1
gigikanan,2
gigong,1
giguba,1
gigukod,5
gigulaan,5
gigunitan,1
giguntitan,1
gigupit,1
gigutom,4
gihabogon,1
gihagkan,1
gihalad,5
gihalukan,2
gihampak,2
gihangyo,1
gihapak,1
gihapithapitan,1
gihapon,13
gihatag,17
gihatagan,13
gihatud,2
gihidhiran,2
gihigtan,1
gihigugma,9
gihiguma,1
gihikot,2
gihilamusan,1
gihilantan,2
gihilasan,1
gihimakak,2
gihimaraut,1
gihimo,20
gihinganlan,9
gihubit,1
gihubog,1
gihugawan,1
gihukad,1
gihulagway,5
gihulat,1
gihulga,6
gihulog,2
gihuman,1
gihunahuna,6
gihungitan,1
gihuwad,1
gihuwat,1
giiingon,1
giila,6
giimprove,1
giingnan,6
giingon,29
giingong,4
giingun,2
