word,frequency
boboohon,1
boboy,15
bocaling,1
bocobo,1
bodabil,4
bodabilm,1
bodra,1
bogataj,1
bogtong,1
bohlenserrano,1
boholano,1
boholanong,1
bokabularyo,8
bokabularyong,1
bokal,3
boki,1
boklit,2
boklod,1
bokod,2
boksing,3
boksingero,2
boksyador,7
bolaang,1
bolabola,1
bolahon,1
bolang,1
bolango,1
bolaven,2
bolibya,3
bolibyano,1
bolinao,1
boliney,1
boljoon,1
bolk,1
bolocon,1
bolongon,2
boluntaryo,1
boluntaryong,3
bolunter,1
bolyum,3
bombahan,1
bombang,1
bombilla,1
bombilyang,1
bombon,2
bombonan,1
bommalattam,1
bonak,4
bonatz,1
bongabong,1
bongat,1
bongbong,2
bongga,2
bonggets,1
bongkokan,1
bongot,1
bonnevie,1
bonoan,1
bontugan,1
boobo,1
boopha,1
bootsabihon,8
bopha,1
bopomofo,1
boque,2
boracium,1
boraks,1
bordado,2
boringon,1
borlagdan,1
bornagain,1
borneano,2
borobanwaan,1
boroboklod,1
borokbokan,1
boronyog,3
borotohan,2
borrachera,1
borysivna,1
boses,41
bostm,1
bosulachi,1
botanikal,1
botaniko,2
botanistang,1
botaniya,1
botante,10
botanteng,2
botelya,1
botelyang,1
boteng,1
botfrag,1
botik,1
botika,1
botlog,1
botohan,1
botolan,1
botong,4
bouayach,2
boughn,1
bouminyar,1
boundari,2
bourelflika,1
bourkes,1
bowangshan,1
boxrec,1
boym,1
brainrots,1
brainyhon,1
braso,3
brassong,1
brawijaya,1
brazal,1
brbdp,1
breechclouts,1
bretanya,1
breva,1
brevermajor,1
brhat,1
brhmderived,1
bridgeforth,3
briguera,1
brinsmade,1
britaniko,2
britano,2
britanya,12
britanyang,1
britishamerican,1
britonamerikanong,1
brklein,2
broadkaster,1
broadwaycom,1
brocka,3
brocon,1
brodkaster,1
brodway,1
bromeley,1
bromida,1
bromina,1
bronquial,1
bronse,6
bronseng,2
brotherboy,1
bruneian,1
brusselscapital,1
bsharri,1
bskuken,1
buabua,1
buahaon,1
buahon,4
buayan,1
bube,1
bubi,1
bublay,1
bubog,1
bubong,2
buboy,1
bubua,1
bubukasan,1
bubuksan,1
bubutasan,1
bubuyog,9
bucad,1
bucay,3
buchinsky,2
bucklebury,1
budbud,1
buddhismo,1
buddhista,1
budhismo,4
budhista,1
buding,2
budismo,7
budistang,1
buencamino,3
buensuceso,1
buenviaje,1
bufete,2
bugahan,1
bugay,25
bugaymaurag,1
bugayninaniya,5
bugayninaniyang,2
bugbe,1
bugbog,1
bughaw,1
bugkalut,1
bugkos,1
bugnay,1
bugris,1
bugro,1
bugtak,3
bugtakan,2
bugting,1
bugtong,1
buguey,1
buhawi,10
buhaybagsik,2
buhaybuhay,5
buhayhay,1
buhayon,2
buhayonutro,1
buhaypreso,1
buhi,12
buhinon,2
buhis,4
buhok,20
buhokan,1
buinskis,1
bujasjas,1
bukabularyong,1
bukadkad,1
bukahon,1
bukal,2
bukalot,1
bukaneg,3
bukanegan,1
bukangkadenang,1
bukas,22
bukasan,1
bukayo,1
bukid,66
bukidbukidon,3
bukidharong,1
bukobuko,2
bukod,6
bukol,2
buksan,2
bulahan,1
bulaklak,3
bulalakaw,1
bulanan,3
bulanbulan,3
bulangan,1
bulanos,2
bulaquea,1
bulasok,1
bulate,1
bulaw,2
bulawan,22
bulawang,2
bulay,1
bulbol,3
bulene,1
bulgarya,1
bulig,1
bulilit,1
bulini,2
bulininaniya,2
bulininaniyang,1
bulininanya,1
bulkan,27
bulkang,1
bulkaniko,1
bulkanismo,1
bulkanologo,1
bulkanolohiya,1
bulod,2
bulodbulod,1
bulok,2
bulong,21
bulongon,2
bulos,6
bulsara,1
bulul,3
bulus,1
bulusan,3
bulusu,1
bulyon,1
bumaba,1
bumagsak,1
bumakal,2
bumalik,5
bumalyo,4
bumangon,1
bumawi,1
bumba,1
buminab,3
buminaba,2
buminagsak,8
buminale,1
buminali,1
buminalik,6
buminaliktad,1
buminalyo,5
buminawi,1
buminungkaras,1
bumoto,1
bumuka,1
bundok,2
bungad,1
bungag,2
bungang,5
bunganga,1
bungangsaldang,3
bungkalon,1
bungkutolaki,1
bungog,2
buni,4
bunius,1
bunogbunog,1
bunot,3
bunotan,1
bunso,3
buntol,1
bunun,5
bunyag,3
bunyagan,1
bunyog,2
buong,21
buot,5
bupete,2
bupeteng,1
burabod,3
buraburan,1
buradol,5
burahin,1
burakan,1
buraot,1
burat,2
buratsera,1
buratsero,1
buray,7
burayninaniya,2
burayninaniyang,4
burdettcoutts,1
bureaun,1
burepc,1
burias,1
burikbutikon,1
burirawan,1
burntout,1
burol,3
bursigi,1
buruahan,1
burubuaya,1
burubuayang,2
burubuklod,1
burubuklodon,1
burubulawan,1
burukasan,1
burukata,1
burulakog,1
burulongan,1
burulukon,1
burulyada,1
burundanga,1
burungahan,1
burunyagan,1
burunyog,1
bururahat,1
busay,13
buscalan,1
buscayno,1
bushwhackers,1
buskay,7
busoy,1
butabungog,1
butadon,1
butanding,7
butasan,5
butete,1
butil,2
butingtingon,2
butlaan,1
buto,2
butog,1
butohan,1
butones,2
butsan,1
butse,1
butwa,1
buwahi,1
buwan,4
buwawi,10
buwisit,1
buyang,1
buyo,2
buyong,9
buyungon,2
bwaa,1
bwakanang,1
bwakanangshit,1
bwakaw,2
bwelo,2
bwesit,1
bwibwisit,1
bwiiset,1
bwiset,139
bwiseton,4
bwisit,4
bwisiton,1
bwsit,1
byahe,7
byahero,1
byernes,1
byetnam,11
byetnamita,1
byolin,3
byoseulachi,1
byudo,1
byzantino,1
c,50
cabadbaran,1
cabangon,1
cabrito,1
cabusao,2
cacres,1
cacyeng,1
cadapan,1
cadlan,1
cagayancillo,1
cagayanos,1
cagwait,1
cahadean,1
caibiran,1
cainito,1
caizares,1
cakaudrove,1
cakravala,1
calabanga,11
calabangan,1
calabarazon,1
calabia,1
calabura,1
calambanga,1
calamidad,5
calao,1
calash,1
calatagan,2
calatravanhon,1
calauag,1
calauan,1
calawag,1
calayan,1
calbayog,1
calcetassantos,2
caleidoscopio,1
calificado,1
californiakan,1
calire,1
callangan,1
calolbon,1
calubian,1
camagay,1
camalig,5
camaligan,3
camalignon,2
camarinense,1
camarinezoom,1
camhigh,1
campagin,1
campanilla,1
camporredondo,1
camrines,1
camsur,1
camua,1
canaanitasmapupuwede,1
canaman,11
canamanon,1
cananeo,2
cancelaron,1
candaba,1
canephora,1
canlubang,1
canuta,1
caobnan,1
capitolina,1
capons,1
capoocan,1
capsularis,2
capuchino,1
caraas,1
caramoan,3
carandang,1
carangcang,1
cararayan,3
carasi,1
carathodory,1
caravaggist,1
carbonarius,1
carbonbadong,1
carcar,6
carcel,1
cargong,3
caribbeano,1
caribo,1
cariena,1
caringal,1
cariocas,1
carlista,2
carmelitas,1
carminia,1
carpiomorales,2
carriaga,1
casiguran,1
cassiterite,1
casstle,1
castaar,2
castillala,1
castilloang,1
casureco,10
cataga,1
catanauan,1
catandunganon,1
catechu,1
caticlan,2
catolicas,1
cavazzini,1
caverne,1
cawayan,1
cayabyab,2
caylloma,1
cbsua,2
cbsuacalabanga,1
cbsuaww,1
cceres,2
ccod,1
cdoiligan,1
cebuanong,1
cedarssinai,1
ceilo,1
celedonio,1
celerino,1
celerio,1
cellhouse,1
cementary,1
ceningan,1
centenera,2
cepe,1
cephalotaceae,1
ceremonia,1
cesto,1
chaeyoung,1
chakkar,1
chaknu,1
chakradharpur,1
chalisuva,1
champaud,1
chancoco,1
changbin,2
changle,1
changwook,1
chanthu,1
chanyeol,1
chapsal,1
charice,2
charichuelo,1
charot,2
charra,1
chastetree,1
chavacano,1
chavaniac,1
chbu,1
cheekies,1
chemia,1
cheongju,1
chepo,1
chesave,1
chevon,1
chicharon,1
chichismis,1
chichismiss,1
chiing,1
chiinu,2
chinarge,1
chinat,1
chineck,1
chingshui,1
chinmsy,1
chirismisan,1
chismis,5
chismiss,1
chismosa,4
chismosahon,1
choh,1
choin,1
chokher,1
choleng,1
choreo,1
choru,1
chouf,1
chpater,1
chrisogonous,1
christires,1
chromolaena,1
chru,1
chrysophyllum,1
chtellerault,1
chuncheon,1
chungcheong,1
chungdam,2
chungha,1
chunying,1
chupapi,1
churrigueresque,1
ciacia,2
cimaron,2
cimatu,2
cimbro,1
cimmarones,1
cinareer,1
cinca,1
cinderace,1
cinemalaya,1
cipinang,1
cipto,1
circumskripsiyon,1
ciriaco,1
cispoliisopreno,1
citak,1
citizendium,1
citratus,2
civitates,1
clarisssa,1
clathrates,1
clausefinal,1
claveria,3
cledera,1
clemeno,1
clerigo,1
clero,2
cleto,1
cleup,1
cleydael,1
clige,2
climaco,1
climtologo,1
clodualdo,1
clownshit,1
coalna,1
coawtor,1
cobarrubias,1
cocacolam,1
cocarbon,1
coceo,1
cocer,1
cochairmen,1
codirektor,1
codm,4
codong,2
coedit,1
coeternal,1
coffetable,1
cogie,1
cojuancoteodoro,1
colado,1
collaboratorry,1
colnia,1
comedydrama,2
commanderinchief,1
communicaters,2
comneci,2
compostelanabunturan,1
compubox,1
comradeatarms,1
conag,1
conanan,1
concejal,1
concelebrado,1
conchitina,1
concio,1
concorc,1
confech,1
confederado,6
confederadong,1
confradia,1
confrerie,1
confucianismo,2
congregacion,1
congresista,3
connaugfht,1
conomie,1
consejal,2
consocep,1
consolacion,1
consolidacion,1
conson,1
constancia,1
constantijn,1
constantinodavid,1
constantinopla,1
constenla,2
constituence,2
consurtium,1
contempalcion,1
contemplacion,2
contibutor,1
contrabassoon,1
contribuente,2
contribuution,1
coong,1
corazn,1
corchorus,5
corcuera,1
coregent,1
corgeno,1
cornyhan,1
corypha,1
cotija,1
cotillard,1
coudenhovekalergi,1
coursehero,1
covarruibias,1
covid,3
crame,2
creencias,1
cringeon,2
crisanto,1
crispulo,2
cristino,1
crucero,1
crunchyroll,1
crushback,2
crystallographer,1
cshsb,1
cssacngonyan,1
csut,1
cswcd,1
cuarnna,1
cuarta,1
cuatrona,1
cucurbitacin,1
cucurmosin,1
cuerva,1
cuirone,1
culaba,1
culitan,1
currimao,1
cuyog,1
cverde,1
cwgcorg,1
cyanobakterya,2
cyanogenic,1
cytoplasma,1
d,17
daanbantayan,1
daandaang,1
daang,17
dabaw,4
dabnyawatti,1
dadagdagan,1
dadamayon,2
dadamdamin,1
dadapangon,1
dadarahon,1
dadiangas,1
dadrahon,1
daeah,1
daealkoholikong,1
daealloyed,1
daeapektadong,1
daearam,1
daebed,1
daekovalentong,1
daem,1
daemakulang,1
daemanigong,1
daeoksinada,1
daeradyoaktibo,1
daesang,1
daesaturado,2
daet,5
dafei,1
dagadaga,1
dagami,2
dagat,103
dagata,1
dagataskad,1
dagdag,27
dagdagan,5
daghan,10
dagit,13
dagitan,1
dagiton,3
dagmang,2
dagmangan,1
dagng,1
dagnog,1
dagohoy,1
dagooc,1
dagos,30
dagosdagos,1
dagsa,1
dagta,1
daguioman,1
daguldol,2
dagusan,1
dagya,3
dagyang,2
dahas,1
dahel,1
dahelan,6
dahilan,9
dahlak,1
dahondahon,1
dahong,3
daimababa,1
daimakapaniwalang,1
dainang,5
daingarmas,1
daingboses,1
daingdagat,1
dainggayong,1
daingkaarog,1
daingkagadanan,1
daioyon,1
dairi,1
dajt,1
dakakol,1
dakilang,2
dakitaramon,7
dakl,1
daklan,1
daklang,1
dakol,99
dakolan,1
dakolang,5
dakolun,1
dakong,1
dakop,4
dakopon,1
dakul,144
dakula,36
dakulang,121
dakulangsukol,1
dakulanhg,1
dakulanon,1
dakulaon,22
dakulaong,2
dakullon,1
dakulng,1
dakulo,1
dakulon,66
dakulong,11
dakupan,1
dakuton,1
dalagan,15
dalaganan,1
dalaguete,1
dalanon,2
dalawa,1
dalawang,2
dalaydayan,1
dalbergacton,3
daldagon,1
dalhogan,1
dalipay,2
daliri,1
dalisay,1
dalmacio,1
dalmajung,1
damat,1
damay,4
dambana,6
dambuhalang,2
damdamin,1
damin,1
damluon,1
damna,1
dampog,1
damrey,1
damulag,2
damulagon,1
danaw,16
danawdanaw,1
danay,4
dancel,1
danceracha,1
dangag,184
dangagon,50
dangal,2
dangan,290
dangani,1
dangog,7
dangogon,1
dangon,1
dangugon,2
danyawatti,1
danyos,29
daog,11
daongan,1
daosdosan,1
daot,1
dapit,56
dapitan,1
daquis,1
daquitaine,1
daradara,1
daraga,10
daragang,7
darahon,11
darak,1
darakopon,1
darakul,1
darakula,5
darakulang,25
darakulaon,1
darang,10
darangagon,1
dararahon,1
daratangan,4
darayohon,2
dareg,1
darodakula,3
darodarang,1
darugama,1
darupi,2
daryyl,1
dasmarias,1
dasol,1
datihan,1
datilera,1
datiminnewaskaan,1
datingan,1
datogan,1
datohidalgo,1
datumanong,1
datus,1
daughtersinlaw,1
daugon,1
daungan,1
dawani,4
dayaday,4
dayandayanan,1
dayangdang,1
dayaon,1
dayari,1
daybersidad,1
dayi,1
dayiko,1
dayohon,2
dayon,1
dayong,1
dayuhan,7
dayuhang,6
dayupot,1
dbentura,1
dcmg,1
ddakulang,1
de,294
dealkoholisang,1
debaylena,1
deblin,1
debosyon,6
deboto,9
debotong,1
debri,1
debrina,1
debtfair,1
debyu,2
decada,2
decasola,1
deciembre,1
decoroso,1
dedicaces,1
dedikasyon,2
dedma,1
deeetudes,1
deewarein,1
definidor,3
degollado,1
degri,5
degring,1
dehado,1
deheneratibong,1
dejok,1
dekada,45
dekadang,3
dekano,7
deklarasuyon,1
deklarasyon,4
deklinasyon,1
dekolonisadong,1
dekolonisasyon,1
dekolor,1
dekorasyon,3
dekreto,2
delasalle,1
delavin,3
delegada,1
delegado,5
delegadong,1
delegasyon,4
delehensya,1
deleteon,1
delikado,9
delikadong,3
delmundo,1
delulu,1
demandingon,1
democratikong,2
democratiuc,1
democrito,2
demokrasya,4
demokrasyang,1
demokrata,3
demokratiko,5
demokratikong,7
demonstrasyon,2
demonyo,6
demonyong,6
demorecording,1
demosyon,1
denge,1
denominasyon,16
densidad,12
dentistang,1
deogracias,1
deowan,1
departmento,2
depekto,2
depensa,6
deperinsya,1
depinisyon,15
depinisyong,1
deposisyon,2
deposisyong,1
depota,3
depresyon,15
depresyong,1
depta,1
depungal,1
deputa,9
deputado,1
deputadong,2
deputang,4
dequey,1
deramas,1
derekta,1
derektang,1
derektiba,1
deretso,8
deretson,1
deretsong,1
deretsos,15
deribasyon,1
deribatibo,1
deriher,1
dermatolohiya,1
derotado,1
derral,1
descalzos,1
desensyo,1
desenteng,1
desenyo,9
designado,2
designadong,12
designasyon,3
designidong,1
desimal,2
desinuwebe,1
desinyo,10
desinyong,2
desiotsong,2
desipermento,1
desipulo,1
desipulos,1
desisyon,21
deskripsion,1
deskripsyon,2
desneyo,1
despujol,1
desr,1
destierro,1
destinasyon,9
destruksiyon,1
desyembere,1
desyembre,55
desyerto,2
detalyadong,5
detalye,2
detalyes,2
detat,2
determinasyon,1
detretsos,1
deuterokanonikal,1
devabhuti,1
devatas,1
developpment,1
devocion,2
dgdi,29
dialekto,1
dialektong,1
diamanteng,1
diametro,15
diariong,1
dibaamayon,1
dibaling,1
dibersidad,2
dibersong,1
dibertor,1
dibisyon,17
dibisyong,1
diborsyo,1
dibuho,1
dicamay,1
dichterviertel,1
dicraspidia,1
didgi,2
didging,1
didilaan,1
didinurat,1
didivide,1
diegosuarez,1
diffloth,1
digd,2
digde,1
digdi,160
digdidad,1
digdig,1
digding,1
digmaan,2
dignida,1
dignindad,1
digrapho,1
digrapo,3
digt,2
diit,30
diiton,1
dikit,34
dikitdikit,1
dikiton,1
diklom,2
diksyunaryo,4
diksyunaryong,1
dikt,1
dikta,2
diktador,3
diktadorya,1
diktadura,2
diktadurang,1
diktaduryang,1
dilai,1
dilang,3
dilao,2
dilara,1
dilaw,1
dilim,1
dimalanta,1
dimalibot,1
dimaporo,2
dimarumba,1
dimensyon,5
dimiao,1
dinadagdag,1
dinadagusan,1
dinadalan,1
dinadalaydayan,1
dinadangog,1
dinadapog,1
dinadara,11
dinadarang,3
dinadayo,4
dinaga,2
dinagat,3
dinagdagan,1
dinagitan,1
dinagyang,3
dinakitaramon,1
dinakop,2
dinakulaan,1
dinale,1
dinalupigan,1
dinalupihan,1
dinaluso,1
dinamarka,1
dinamikong,2
dinamismo,1
dinamot,1
dinangag,1
dinangog,1
dinaog,4
dinapoan,1
dinarakop,2
dinarang,1
dinastiya,3
dinastiyang,21
dinaya,1
dinayo,1
dineklara,5
dineklarang,1
dinelete,1
dineportar,1
dinesenyo,1
dingel,2
dingkilan,2
dingras,2
dinilan,1
dinirehir,1
dinisenyo,2
dinokdok,2
dinorado,1
dinosenang,1
dinudugangan,2
dinudukdok,1
dinudulot,1
dinudulse,1
dinudumanan,1
dinugan,1
dinugangan,2
dinuguan,1
dinuholan,1
dinukdok,1
dinukot,2
dinulag,1
dinulok,2
dinurat,2
dinurukot,1
dinusayan,1
diocesis,1
diokno,2
dioksido,1
diones,1
dionisia,1
dionyzas,1
diopta,1
diosesis,6
diosnon,1
dipantay,1
dipende,1
diperensya,1
diperensyal,1
dipisil,2
dipisilon,22
diplomasiya,1
diplomasya,1
diplomatiko,4
diplomatikong,4
diplomato,1
dipota,38
dipotaaa,1
dipotang,1
diprensya,1
dipungal,1
dipuntong,2
diputa,5
diputado,2
diputang,1
directorsenior,1
direhido,1
direksiyon,1
direksyon,19
direkta,5
direktamente,1
direktang,22
direktiba,1
direktong,1
direskyon,1
diretso,5
diretsong,1
diringkilan,5
disabilidad,1
disabilityrights,1
disastro,1
disbentaha,1
disbentahe,1
disenyo,5
disesais,2
disider,2
disiplina,10
disiplinang,1
disipulo,1
disipulos,2
diskarte,2
diskograpiya,1
diskriminasyo,1
diskriminasyon,3
diskurso,3
diskursong,1
diskusyon,4
diskwento,1
diskwido,1
disliso,1
dismayohon,1
dismente,1
disorganisado,1
disosasyon,1
dispensasyon,2
dispensia,1
disposisyon,1
dispwesto,1
distansia,1
distansiangh,1
distansya,6
distansyang,2
distilisasyon,1
distinggidong,1
distingidong,1
distinguidong,1
distinksyon,1
distinkto,3
distinktong,1
distribusyon,2
distritong,11
distroso,1
distrtito,1
distruso,1
disturbohon,1
disyembre,53
disyerto,1
ditse,1
diumanoy,1
diwata,1
diyablo,1
diyakirikal,1
diyakono,1
diyakuno,1
diyalektal,1
diyalektikal,1
diyalekto,24
diyalektong,20
diyalektos,24
diyalogo,1
diyametro,5
diyan,66
diyaryo,1
diyawanna,1
diyosdiyos,3
diyosdiyosan,1
diyosesis,1
djongkang,1
djrin,1
dnangan,1
dngan,1
dnges,1
dngge,1
doblehon,1
doblekolum,1
dobleng,3
dodobleng,1
doenjang,2
doflein,1
dogdogan,1
dogie,1
dogshow,1
doksuri,5
doktorado,11
doktoral,4
doktrina,16
doktrinang,4
dokumentaryo,5
dokumentasyon,1
dokumento,7
dokumentong,3
doldol,8
dolnop,3
dolyar,9
dolyares,1
domesticum,1
domestik,1
domestikado,2
domestiko,1
domestikong,1
domicilario,1
dominado,2
dominador,1
dominanteng,4
dominasyon,2
dominggo,1
dominicales,1
dominikang,1
dominikano,3
dominikanong,2
dominiko,1
dominikus,1
dominyo,1
dominyon,1
domolpos,1
domoto,1
donaire,1
donasyon,8
dongduk,1
donggon,2
dongguk,1
dongon,2
donnellsmithii,1
donzis,1
doomingo,1
doongan,6
dormitoryo,1
dorodomingo,1
dorogshow,1
dorongan,1
doros,30
doroteo,1
dosenang,4
doseng,7
dotc,1
dotdot,2
douhua,1
doutremont,1
doyu,1
dputahon,1
dragr,1
drakma,1
drakmang,1
dramahon,1
dramang,14
dramatikong,2
dramatista,2
drayber,5
dreed,1
dromang,1
dromos,1
drugtest,1
druj,3
dryon,1
dstj,1
dsyembre,1
dtroit,1
duabelas,1
dualistiko,1
duat,1
dudo,2
dudok,1
dudukdokon,1
dudumanon,1
duduo,1
dudusong,1
dueas,1
duelo,1
duerre,1
dugang,35
dugangan,1
dugdog,1
dugdugon,1
dugo,17
dugoan,1
duhhh,1
dukesa,1
dukha,3
dukot,5
dukotan,1
duktilo,1
duku,1
dulaan,1
dulag,1
dulagan,1
dulang,2
dulawkayumangging,1
dulot,4
dulsehan,1
dulseng,3
dulsi,1
duluhan,1
dumadaloy,1
dumagat,3
dumaget,1
dumakol,1
dumakula,2
dumalapdap,3
dumalondong,1
dumanan,2
dumang,1
dumangog,1
dumanon,2
dumarapo,1
dumating,1
dumeskarte,1
duminagdag,2
duminakol,2
duminakula,4
duminalagan,1
duminukt,1
duminulag,2
duminuman,1
dumog,3
dumpas,1
dumukot,1
dunging,1
dungo,18
dunong,7
dunungan,1
duon,3
duongan,1
duot,1
duplikado,1
durasyon,1
durat,3
duratan,1
duraton,3
durio,1
durionaceae,1
durosduros,1
durudakulang,1
durudistansya,1
durugon,1
durukot,1
durungan,3
duryan,1
dusay,2
dusok,8
dusta,2
dustine,1
dutdutan,1
duterte,15
dutertecarpio,1
duwa,110
duwag,2
duwaiyo,1
duwampulo,1
duwampulong,2
duwang,317
duwangbeses,1
duwangkatlo,1
duwanglakdang,1
duwangtermino,1
duwangtson,1
duwng,5
duyan,1
dvipantara,1
dvsd,1
dwfdam,1
dwjr,1
dwop,1
dwrc,1
dwrn,1
dwzram,1
dyahaiko,1
dyaket,1
dyalekto,1
dyalektong,7
dyamante,2
dyaryo,5
dychiao,1
dyip,2
dykeslevees,1
dyobus,1
dyolin,8
dyonisio,1
dyornalista,1
dyornalistikong,1
dyos,2
dyosa,1
dyurnal,2
dyurnalismo,2
dzar,1
dzbb,1
dzekam,1
dzmm,1
dzna,1
dzrg,1
dzrh,2
dzvofm,1
dzxl,2
e,22
earist,1
earpods,1
eashri,1
ebakwar,4
ebakwit,3
ebanghelikal,1
ebangheliko,1
ebanghelista,4
ebanghelyo,9
ebanhelyo,1
ebaporasyon,3
ebenhaezer,1
ebia,1
ebidensia,1
ebidensiya,7
ebidensiyang,2
ebidensya,8
ebike,3
ebolusyon,4
ebolusyonaryong,1
ebreo,1
ebrie,1
echeverra,1
ecleo,2
eclesiae,1
ecoagents,2
economiya,1
economo,3
ecopark,1
ecoshelter,1
ectares,1
edadparatrabaho,1
ederle,2
edilberto,1
edipisyo,42
edipisyong,5
edisyon,25
edisyong,3
editathon,1
editathons,1
editorinchief,1
editoryal,3
editress,1
edonate,1
eduarte,2
edukado,3
edukador,8
edukason,1
edukasyon,57
edukasyonal,2
edukasyonna,1
edukasyonsekondarya,1
edukcircle,1
eduviges,1
eeksister,2
eendorso,1
eenjoy,2
eerok,5
eeskwela,1
eexcite,1
effortmi,1
eficienteng,1
egoy,1
ehekutibo,12
ehekutibong,3
ehemplo,5
ehesesyong,1
ehipsiyo,1
ehipsyo,1
ehipsyos,1
ehipto,10
ehiptoisrael,1
ehiptong,1
eiermann,1
eiichiro,1
eilyn,1
ekeblad,2
ekebledad,1
ekipahes,1
ekis,3
eklesiyastikal,1
eklesiyastikong,1
ekolohikal,1
ekolohiko,1
ekolohikong,1
ekolohiya,9
ekonomikal,3
ekonomikang,1
ekonomiko,8
ekonomikong,2
ekonomiks,1
ekonomiya,44
ekopakto,1
ekosistema,4
eksakto,1
eksaktong,3
eksaltasyon,1
eksamen,6
eksaminasyon,1
eksekusyon,1
eksena,5
eksepsiyon,1
eksibisyon,5
eksibit,11
eksistensiya,1
eksistensya,1
eksister,1
eksistido,1
eksito,1
ekskabasyon,1
eksklusibong,4
ekskomunikado,2
ekskomunikasyon,1
ekskursyonista,1
ekslehensya,1
ekslusibo,2
eksotikong,1
ekspedisyon,3
eksperensiya,1
eksperensyang,1
eksperimental,1
eksperimento,1
eksperimentong,1
eksperiyensiya,3
eksperiyensiyang,1
eksperiyensyang,1
eksperto,7
eksperyensia,2
eksperyensiang,1
eksperyenssua,1
eksperyensya,3
ekspidisyon,4
eksplorador,3
eksplorasyon,1
eksploytasyon,1
eksportasyon,2
eksposisyon,1
ekspres,2
ekspresiyon,1
ekspresyon,1
ekspresyong,1
ekspresyonista,1
ekstensyong,1
eksternal,1
ekstrastruktura,1
ekstremistang,1
eksultasyon,1
ektarya,30
ektaryang,4
ekwador,4
ekwaksyong,1
ekwalidad,1
elaain,1
elasmobranchii,1
elebasyon,2
electricalelectronics,1
electricities,1
electrisidad,1
electronikong,1
eleganteng,3
elegido,1
elehidong,6
eleksiyon,1
eleksyon,59
elektorado,1
elektoral,2
elektrikal,7
elektriko,1
elektrikong,1
elektrisidad,5
elektrisyan,1
elektroistatikong,1
elektromagnetikong,4
elektronegatibidad,1
elektroniko,8
elektronikong,1
elektronong,1
elemeneto,1
elementarya,29
elementaryang,2
elementong,13
elemntarya,1
elepante,5
eligir,1
elitista,2
elizanvelarde,1
elkhattabis,1
ellavina,1
elmentarya,1
elmshorn,1
elpidio,3
elsaeed,4
elsaim,2
elumbu,1
elwira,1
elyo,1
emansipasyon,2
embahada,4
embahador,4
embahadora,1
embaloh,1
embalsamar,1
embotido,1
embwelto,2
embweltong,1
emecheta,1
emelita,1
emendatam,1
eminenteng,2
emirado,1
emirato,1
emiratong,1
emisyon,1
emman,2
emoji,1
emosyon,2
emosyonal,1
empainado,1
empakehon,1
empeno,1
emperatris,1
emperyo,5
emperyong,3
empiryong,1
empleada,1
empleyado,9
emplyeado,2
empyerno,1
emshie,1
emtrada,1
encargado,1
enchong,1
endaya,1
endocarp,1
endogamiya,1
endonym,1
endorso,1
eneerido,1
eneero,1
eneerokan,1
eneestaran,1
energija,1
enerhiya,24
enerhiyang,15
enganyado,1
engelber,1
enggano,2
engineerings,1
engkanto,2
englishbikol,1
englog,1
enhinyero,1
enjoyon,1
enkare,1
enkaso,1
enklabo,1
enkulturasyon,1
enkwentro,2
enkwentrong,1
enot,346
enotan,4
enotang,1
enote,1
enotenoteng,1
enotenoting,1
enotnasiglong,1
enoton,1
enpitsu,1
enrile,2
ensalada,2
ensiklopedya,1
ensiklopedyang,2
ensima,12
entablado,10
enterong,44
entessar,1
entirong,1
entisar,1
entri,6
entusiasmo,1
envez,5
enviromentalist,2
environmentalista,3
enzymesubstrate,1
epbi,1
epektibo,4
epektibong,6
epekto,46
epektong,5
epeli,1
epidemdya,1
epigrapikong,1
epiko,4
epikobiograpikong,1
epikong,4
episiente,1
episodo,1
episodyo,2
episodyong,1
epistemolohiya,1
epsarong,1
epsen,1
epulopiscium,1
equalitywomen,1
equial,1
erao,1
erbiyos,1
erdmannsdorff,1
ericales,1
eriksdoter,1
eritreya,3
erktarya,1
ermitanyo,1
erokan,2
erokang,1
eroplano,10
eropwerto,1
erosus,1
erosyon,1
erotisismo,1
erquiaga,1
erya,3
esayuhon,1
esbiothrin,1
escaldesengordany,1
escandor,1
escoda,2
escribiente,1
escuelahan,3
esensyal,4
eskabetse,1
eskabitse,1
eskalang,1
eskalon,10
eskema,1
eskosya,1
eskrimador,1
eskritor,1
eskritura,6
eskudo,3
eskuelahan,6
eskultor,3
eskultura,2
eskursyon,1
eskuwelahan,10
eskuwelehan,3
eskwela,6
eskwelahan,89
eskwelahang,1
eskwelan,1
eskwelang,1
eskwelas,1
espaa,4
espading,1
espanolbikol,1
espanyolamerikano,1
espanyolamerikanong,1
espaola,1
espasyo,15
espasyong,2
espektrum,1
espekulasyon,1
esperidion,1
esperma,1
espesimen,1
espesipiko,1
espesipikong,9
espesya,2
espesyal,18
espesyalisar,1
espesyalista,4
espesyalmente,2
espesye,13
espinas,1
espinavarona,2
espiritung,1
espirituwal,5
espiritwal,7
espiritwalismo,1
espisipiko,1
espiya,1
espongha,1
espririto,1
espuwerso,1
espwerso,3
establisadong,1
establisar,3
establishimento,8
establishimentong,1
establishimiento,1
establisimiento,2
establisyemento,2
estada,1
estadikstikong,1
estadistang,1
estadistico,1
estadistika,1
estadistikang,1
estadistikong,2
estadong,9
estafa,1
estandar,2
