sentence,profane
pakyu ka kung ganon,1
tangina bakit gising pa ako,1
puta bakit nawala yung mga drafts ko,1
wait na misunderstood ko ang translation sa bbl message ni mark bakit kase ang bobo ng translation sa akin,1
ay tanga wrong account pala ito,1
anak ng pucha minsan na lang mag tweet may dalawang ibon pang naligaw,1
yes haha pucha may pa trend pa sila we want tkkpop sub unit daw,1
di tanga para jan,1
hindi ko alam context pero haha tarantado,1
bakit ba kasi kailangan pa mag medschool para lang sa citizenship ko sa america na yan bwiset,1
puta ang cute niya,1
pakshet sinasabi ko joon era talaga ito,1
what great pretenders na maganda ugali nila eh kitang kita naman kung gaano kasama pakyu huwag ako,1
gago di ko gets di ko to deserve,1
di ka special tandaan mo yan pakyu,1
grabe ka mingaw pakshet ka,1
ang baba mo magbigay pakshet ka unang dos ko to sa buong buhay ko,1
bobo mo sobrang bobo haha,1
iiyak nalang ako punyeta,1
tarantado talaga yang crush mo ako nalang kasi crush mo,1
tanginamo skusta napaka toxic mong gago ka salot,1
yung anak mo tarantado din,1
tangina dalawang linggo na akong losestreak sa valo ah,1
trippings ulol ka haha,1
hindi ko kinaya hitsura ko doon bwiset haha,1
kinakabahan ako pakshet kang au ka,1
bwiset kayong mga dlsu fans kuno pero gusto matalo ng dlsu sa adu haha pangit niyo oy,1
gago haha naiiyak ako,1
sige magalit ka pakyu ka,1
tangina puta tanga ka talaga,1
pakyu ka talaga mojito ilang beses ko bang sinabi na kalmahan mo diba,1
pakyu mga ulol na golden retriever,1
ako gustong gusto nang umabsent tapos yung kateam ko puro absent natutulog lang naman buong shift ang unfair talaga tapos kami sasalo nang pasanin pakyu,1
hello po putangina mo,1
punyeta ka kung ano ano na sinasabi mo malala ka na,1
di na ako mag expect na mag honor ako ngayon sem dahil kay pakshet,1
ok wait tangina mo superstar smtown haha lipat ako sa jyp tapos yg sana may earphones na each kanina pa ako hindi naglaro dun ubos ka na sa smtown,1
tanginang hacker ito kupal kung ano ano pinagtitweet,1
calista tanga inutil uto uto bobo lopez,1
puta bakit ako sinisisi niyo,1
beh gago ang ganda ng the invisible guest,1
hindi ako makatulog puta bakit kasi walang laman gcash ko,1
yung nanay ko na hinampas ako kasi ulol na ulol na namn daw ako kay louis bahala ka jan ma,1
yung isa na nga lang kaibigan ko tarantado pa,1
yung nasa sayout ko putangina anong scrunchie gago,1
kanina pako ulol na ulol sayo kelan mo ko balak lubayan,1
ako parin ba haha ouch boom sakit pighati aguy aray haha pakshet,1
tangina ka nakakagigil mukha eh tigasin amp,1
bobo magblend ng colors,1
punyeta ka talaga duque,1
ipasok si palacios mga tanga,1
nanggigigil ako sa maica niyan kailangan ko talaga ng comeback niyo napaka tarantado mo din kasi,1
yung pagod na pagod ka na sa lahat pero may tarantado kang bestfriend na papakiligin ka kasi lagi niya pinapaalala yung worth mo tapos nag bibigay ng assurance na kahit ano mangyari hindi ka iiwan hmp,1
pucha paano ba kase itong moments na ito bakit napakahirap,1
pakyu lnph pero need ko makita ang mga bois ko,1
haha dati minamani ko lang cardio pucha after weeks na pahinga namutla ako kanina,1
anong moregrabcarsnow tarantado ka,1
hoy tangina mo kanina ka pa akala ko naman si donato,1
may nalala talaga ako sa honey pucha haha,1
yung elvi ko pucha ka bea,1
tangina paano ako hindi maiiyak haha hindi ako makasali sa ntp tonight kasi tinatapos ko research ko tapos bukas mag shoshoot kami peoject haha cry cry nalang talaga,1
tanda mo na at may anak ka na pero yung ugali mo daig mo pa bata putangina na pakshet ka gago pakyu,1
kanina may araw pa tangina niyo aabutin na naman ako ng bukang liwayway sa daan pakshet,1
buti pa yung suman may possibility na makita nct samantalang ako ni wala punyeta,1
sakit ng ngipin ko puta,1
napaka kupal mo para sa maliit na bagay punyeta,1
kupal na joseph ito walang preno talaga bibig haha,1
pangit ng ending puta minadali masyado,1
nagdedelete ng views ang youtube bwiset,1
pero hindi pa siya ganun kalakas putangina di ako makapag omegle,1
haha putangina tawang tawa ako gago,1
kayo ang may problema hindi lizquen mga ulol,1
tarantado ka talaga donna ara,1
pede din sya magmigrate dun haha ulol niya kamo,1
putangina september na stop classes,1
gago masyado bang mahirap hulaan graduation day namin huhu wag paasa pls,1
gago may kaklase pala akong artista,1
maze u mhie kakainteract lang natin naging pakshet ka agad,1
tangina mo dapat nag sm muna tayo bwiset ito,1
ulol nasaan na gcash ko,1
sabi ni ayi bat pag naririnig ko yang kanta na yan na aalala ko si kuya neil ay beh di lang ikaw pakshet na buhay to,1
ulol ulol iiyak ka naman pag nawala ako,1
bakit naman brownout pucha,1
gago gago sino ka ba kasi talaga travisor,1
what if biglang may nagmarcos ng picture ko gago nakakaparanoid na yung mag kakaposer niyo sa timeline ko please lang,1
tangina nito si cali yun,1
hindi na ako galit putangina ka,1
ganda ng laban ng national university at uinversity of santo tomas punyeta,1
yes po papanggap po ako na bobo para di maging leader sa groupings,1
ulol na ulol ako sa kaniya eh,1
pakyu ka talaga pre sagad,1
pakshet parang alam ko na ito ah haha,1
gastos ko sa anak ko pakshet,1
pakshet nababakla ako sa mga ghorls malamang ghorls kaya nga nababakla ehh,1
mag comeback na kayo punyeta,1
kadiri ang puta miss ex ulol tangaina niyo bakit ko ma mimiss yun,1
grabe ngayon ko lang naisip na parehas kaming ulol,1
pucha naeexcite na talaga ako what if matulog ako buong araw tapos gising na lang ako pm later hajduajsuahaush,1
isa ka talagang malaking pakshet,1
hindi ko alam mararamdaman ko pucha ito nanaman ako,1
hindi ko alam kung concern bilang kaibigan o nangaasar na kupal eh,1
tangina as in hanggang ngayon naaalala ko pa rin lahat ng nangyari,1
ulol wala ka pala dito sa pilipinas hindi ka pala nagbabayad ng tax dito kapal ng mukha mo magsabi na may ambag ka balik ka muna dito tapos sabihan mo ulit kami kung sino may tulong sa wala ulol,1
haha wag sana matunawan mga bwiset,1
ikaw lang nag ttp sa tournament sa school tanga laglag nga kayo eh,1
ikaw kumain niyan lahat tanga ka eh,1
parang tanga ako shit,1
see u later sa pop up mga tanga,1
ano ba ito punyeta kayo,1
bakit naman players pakyu,1
para kay user ano pala haha chz ulol,1
bwisit tanga tanga naman ni reggie,1
kadiri talaga ang mga kalalakihan puta wala na ba kayong mas ilalala pa,1
red flag ka na agad sakin nung nalaman kong nakipag balikan ka sa ex mo at yung time na yan nagbibigay ka na nang motibo kay keyt pakyu ka,1
pakyu kayo sa totoo lang ban na kayo sa buhay ko,1
sorry teh bobo din ako diko masasagot yan,1
charge to experience na lang tong katangahan ko sana lang ikagraduate ng anak mo ang panlalamang mo sa kapwa madami ka nga pera tanga ka naman anak mong nag aaral sa australia,1
pakshet kayo kinikilig ako,1
bakit ganun pucha laughtrip,1
kupal kang bobo ka,1
ang saya niyo tingnan na nakikipag plastikan kayo sa isat isa wala lang mukha lang kasi kayong mga tanga,1
hindi pa ako makakasama sa bulacan pakshet,1
nasa puder ka namin ha ayusin mo o edi palayasin niyo ko tangina niyo bobo lang,1
bobo mo sampalin kita dyan e haha,1
pakyu ka putangina mo,1
ikaw kasi naging cold din yung typings mo kaya akala ko galit na galit ka pakyu,1
kala ko kasi dun lang iyon galing mga bwiset,1
para sa pettiest reasons dun ako sa pangalawa para pakyu bir,1
tangina mo ikaw ba yan zyren maasim,1
dahil sayo ito tanga haha,1
ang layo ng bahay ko tas ff na huhu gago,1
bwiset kayo mga kokaks ang dali dali niyong ihate si arisse at alora pero wala kayong masabi sa ngayon puta,1
manhid mo raw niks pakyu raw,1
may practice pa kami bwiset,1
huy bakit mo ginawang hobby maging tanga,1
mga hayop ayusin niyo mukha ko ha haha,1
napakasakit na putangina kasalanan to nung tae sa kalsada kanina eh no tix na nga tapos bawal pa mag team labas kasi may bagyo and tambak schoolworks na bukas deadline,1
putangina niyo talaga si tita kat at donny nag plano ng surprise,1
putangina kailan ba bday nitong kapit bahay namin punyeta reregaluhan ko ng isang box ng yosi putangina ubusin niya yun sabay sabay punyeta para mamatay na siya,1
yung walang activities na gagawin for man lang puta nakakadrain,1
kupal eh no haha,1
putangina rupok rupok ko kasi sayo,1
puta si doromal dapat alisin niyo na yan wala nang ginawang matino,1
hirap mo paaminin bwiset,1
tanga maganda ka naman talaga,1
may bagong pa uso nanaman mga kupal,1
hirap bitbitin ni persi pauwi punyeta tatalon sa pet carrier eh,1
what if umiyak nalang ako dito pakshet he is so pogi,1
tangina postcard gusto ko sobra,1
ang lala tangina haha,1
kase bobo ka magdrawing,1
makabintang ka lang talaga na tarantado ka,1
tara nalang mag stress buying punyeta,1
after ng mga nagawa ko para sayo ganun lang pakyu ka,1
paulitulit myday mo punyeta nakakaloka na sana naman baguhin mo nakakairita na sa mata te,1
pakyu di naman lalo ka na reeses lover,1
kaya swerte ko sayo kahit ako ay tarantado mahal na mahal mo ko,1
haha kay irene pa puta naman,1
tanga mo makagigil ka,1
hala friendship over na tayo tangina mo,1
naninikip dibdib ko pota bakit kasi sinabi mo pa bobo puta,1
wag ka lalapit sa akin pag may need ka pakyu,1
gago tinignan ng isa kong crush yung profile ko,1
pang mahina muna tayo ngayon guys ah masakit na tiyan ni daddy sa hard punyeta haha,1
hay punyeta si ed and psalm di na ako makatulog,1
ikaw ano ipinaglalaban mo kabobohan mo tanga,1
pucha ngayon ko lang narealize na patron yung pinapabiling seat ng jowa ko sa lany concert nilalagnat ba to,1
goodluck sa grades ko pakshet kinakabahan ako buti nalang napasa ko yung research pero yung sa ibang sub patay me papalayasin talaga ako totoo,1
di ko alam paano na naman nakabalik sa twitter ko na ito yung mga mahilig mangdiscredit sa twice pakyu kayong lahat,1
ay bobo hindi ko napatay yung sinaing,1
tarantado talaga yang jowa mo kung ako bf mo gaganyanin kita lalo,1
gusto ko lang naman ng katahimikan pucha landian agad ng yema bungad saken sa twitter,1
tangina naman natalo pa sa lotto,1
pakshet kayo nandon si tita kat,1
bwiset nawala pa kuryente,1
antok na ako putangina,1
mas tarantado po ako sa personal hindi tahimik,1
sobrang intimidating pero sa huli tarantado pala medyo childish na ewan hindi palamura dati pero ngayon tinatadtad kami ng mura haha,1
isa ka pang tanga ka,1
lumipat na mga five per day kaya di nanaman makapasok sa server ang mga punyeta,1
masyado po akong bobo for that,1
sabi ko matutulog ako malala maghapon bwiset yung kapatid ginising ako edi di na ako makaidlip,1
sarap kupalin yung kupal,1
bwiset sa day exams na yan ah,1
micah bawal ka ma inlove ako na nagsasabi putangina talaga,1
ang init talaga punyeta free trial ata to sa impyerno eh,1
ulol delulu kang putangina mo,1
mukha ba akong bobo,1
ako nahihirapan basahin ayan tuloy mo parang tanga ito haha,1
sabe ko mag rereview ako eh bat ako naghahanap ng itlog wallpaper bwiset,1
pakyu sana may ipagawa na project sa inyo tapos antukin ka tapos tanghali ka na gumising hanggang sa di mo magawa projects mo,1
walang mga utang na loob puta kayo,1
puta yakap lang kailangan ko,1
mga pakshet kayong lahat moment ko na to,1
ulol pakyu nagtanong lang ako,1
sinusubok talaga tayo ng mga kliyente pakshet,1
putangina talaga nun gago talaga mamatay ako sa kaba tapos hindi pala totoo,1
giniginaw na ako sunset at tanga sa dagat,1
ang gago nung nag add sa akin paano kita istalk at coconfirm kung naka lock profile mong putangina mo ka,1
tarantado talaga pati gasul nakalimutan ioff argh puta makadamay pa ako sa ginagawa kong ito punyeta talaga,1
stop ignoring me pakyu kayo,1
baduy haha lumots nanaman masama bwiset,1
hayss tarantado kasi yung taipei na yan eh,1
ang gago mo talaga,1
magsleeveless sana ko tapos naalala ko di nga pala pantay kulay ko ah pakyu ang panget,1
gago be kapitalista daw yon hindi ko binebenta nyang shirt na parang lang sa labasan gago dinaig niya pa si sme sa kadamutan sa pc gago,1
tangina ayoko pa umuwi,1
nalaman ko na napaka tanga kong maglaro,1
kung tanga kayo dinamay niyo pa kaming mga hindi gaya niyo,1
bwiset parang binibiyak ulo ko,1
putangina ang cute ni mista,1
agh puta tarantado mga gago sayang winrate ko quit na sa laro,1
mukhang tanga update ng twitter eh,1
sakit ng tenga ko putangina pwede bang tanggalin na lang ito,1
muntik ko isagot canva putangina bobo,1
apat na araw pinagpaguran bwiset,1
pucha ito yung glow up na ayaw ko eh mono di oli at poly lang dati tapos ganito na ngayon wala ayaw ko natapos sasabihan ka lang na tagabenta lang ng gamot shuta akoy luge,1
gago puta nanginig ako mga secs,1
yung sigaw ko lakas pala puta,1
yung nasusuka ka na sa gastos over the last weekend but yung scammer niyo super kupal hello willing ako to drop it if youve shown any remorse i will earn it naman ulit pero ang kupal mo nascam ka ba talaga ng consolidator mo,1
parang baliw ang kupal,1
tangina mo ulol tanga,1
putangina haha kinabahan ako gago,1
puso ko ayaw kumalma haha ito na yon shit pakyu,1
putangina ang ganda ng music video gago of course yung kanta din ah,1
kailangan ko norenmin unit pucha please ibigay niyo na,1
ganda pakshet sarap mabuhay,1
pucha isang game na nga lang pinamigay pa di na pwede parelax dito tapos na first round,1
pogi ni jay gago naka sleeveless pa,1
hindi ka na pala tanga kasi binabalikan mo pa rin,1
kita kita tayo sa impyerno mga kupal haha,1
haha bobo po ako sa english,1
punyeta ang hot izek pero bukas ko na babasahin kasi ayoko magpuyat,1
may nagimbita pa sa akin magvalo pucha naman,1
putangina mo talaga paul pikon na ako dito naiiyak na talaga ako bwiset ka,1
anong sinabi pakyu kayo puro kayo sikreto friends dont lie,1
nagalit ako ng bongga nanliit ako sa sarili ko na i even told myself na ang tanga tanga ko na sobrang gaga ko kasi may mga signs na pero binalewala ko lang lahat i feel sorry for myself tsaka lang ako natauhan na damn ang bobo ko pala talaga,1
idk if about ba sakin yung song na naka pinned sa profile mo or assuming lang ako putangina ilang araw ko nang pinapakinggan yon nababaliw na ko,1
tangina need ko explanation haha gusto ko malinawagan punyeta ang sakit eh,1
bwiset na typo yung tinatype ko,1
gagi pinapaiyak mo ako ha pakyu ka ba,1
proud ka naman masyado sa pagiging babaero mo sinasama mo pa anak mo sa pang babae mo kupal,1
them sarili mong bias pinapag inggitan mo yung bias ko pakyu,1
thank you mhie tibay ang mga pakshet,1
puta magbasa naman kayo ng hashtag,1
tangina niyo mine tabi,1
pinakilig pero di pinanindigan ulol ka talaga e haha,1
hala anong gagawin ko pucha kalmahan niyo pagcoconfess haha ayoko lumandi gago,1
sabagay most ng marcos asskissers bobo at naghihirap dahil sa pinaggagawa nila,1
mas bobo ka daw kaya di nanalo mama leni mo,1
yung hudas kong hipag yan bwiset ang putangina,1
ano sabi mo isang pirasong hitang manok na miyembro ng pamilya maghahati sa isang hita ng manok na may sabaw mahirap kami yun balita balitang kupal,1
kawalang gana nalang talaga minsan eh noh tapos kupal ka pa lalong nakaka walang gana palagi,1
ang tagal pakshet huhu,1
ay mas bobo ka tanga buong pamilya mo siguro galing kayo sa inidoro,1
puro sana all maganda bike tanga mag trabaho kayo mga bobo walang nabibiling pyesa kaka sanaol niyo,1
nasaan ba yung baril putangina,1
lagi na lang tingin sakin walang kwentang anak amputa kakainis bwiset,1
tapos pag ako target sa serve palo pucha titigan ko na lang bola hayaan ko nang lumapag sa harap ko yan,1
shit harold ang bobo mo imbis na mag pasaya ka,1
punyeta ang sarap ko magluto,1
na tanga nanaman ako,1
tangina lagi nalang ako ang hindi maintindihan kada may misunderstanding lagi nalang pinamukhang ako masama edi ok lol,1
ang ganda tangina pakshet,1
putangina lagi nalang putol nababasa kong au,1
pakyu isang taon na ako nag mamanifest,1
tanga bobo lang ako kung naging type kita kadiri,1
bwiset di na ako magssearch ng tweets,1
huy kinakabahan ako pakyu all,1
putangina ang pangit ko puta,1
haha bwiset ka reu,1
napakasaya ng boses ni boom punyeta nadagdag sa init ng ulo,1
gago kung alam mo lang tangina ka,1
pagod na pagod ako from duty buong gabi ako nagkakaso may spine tapos exlap pa tapos may tcvs pa pakshet,1
the audacity para iadd ako sa fb para utangan tapos last usap namin kinder pa kami haha tangina ulol,1
ikaw jejemon dito tanga,1
maling account pala gamit ko haha kaya pala sabi ko bakit walo followers ko haha anyway wala kayong nakita,0
pucha nag deactivate siya di ko na makita picture,1
haha tangina para sa claiming na boyfriend oh basta oo magjowa na donbelle putangina,1
kupal talaga to si lhipkram eh,1
bobo minutes palang yon,1
